"ags";"firmen_in_gwg_gesamt";"firmen_angeschlossen_absolut";"firmen_angeschlossen_prozent";"firmen_anschliessbar_absolut";"firmen_anschliessbar_prozent";"firmen_unangeschlossen_absolut";"firmen_unangeschlossen_prozent"
"01057086";0;0;0.0;0;0.0;0;0.0
"01057087";0;0;0.0;0;0.0;0;0.0
"01057088";0;0;0.0;0;0.0;0;0.0
"01057089";0;0;0.0;0;0.0;0;0.0
"01057090";0;0;0.0;0;0.0;0;0.0
"01057091";1462;1446;98.9;3;0.2;13;0.9
"01058001";0;0;0.0;0;0.0;0;0.0
"01058003";0;0;0.0;0;0.0;0;0.0
"01058004";0;0;0.0;0;0.0;0;0.0
"01058005";334;202;60.5;105;31.4;27;8.1
"01058007";0;0;0.0;0;0.0;0;0.0
"01058008";0;0;0.0;0;0.0;0;0.0
"01058009";4;0;0.0;0;0.0;4;100.0
"01058010";0;0;0.0;0;0.0;0;0.0
"01058011";1;0;0.0;0;0.0;1;100.0
"01058012";0;0;0.0;0;0.0;0;0.0
"01058013";0;0;0.0;0;0.0;0;0.0
"01058014";0;0;0.0;0;0.0;0;0.0
"01058015";2;0;0.0;0;0.0;2;100.0
"01058016";0;0;0.0;0;0.0;0;0.0
"01058018";1;0;0.0;0;0.0;1;100.0
"01058019";0;0;0.0;0;0.0;0;0.0
"01058021";0;0;0.0;0;0.0;0;0.0
"01058022";182;10;5.5;160;87.9;12;6.6
"01058023";0;0;0.0;0;0.0;0;0.0
"01058024";8;0;0.0;0;0.0;8;100.0
"01058025";0;0;0.0;0;0.0;0;0.0
"01058026";0;0;0.0;0;0.0;0;0.0
"01058027";0;0;0.0;0;0.0;0;0.0
"01058028";5;0;0.0;0;0.0;5;100.0
"01058029";2;0;0.0;0;0.0;2;100.0
"01058030";0;0;0.0;0;0.0;0;0.0
"01058031";0;0;0.0;0;0.0;0;0.0
"01058032";1;0;0.0;0;0.0;1;100.0
"01058033";0;0;0.0;0;0.0;0;0.0
"01058034";101;47;46.5;0;0.0;54;53.5
"01058035";0;0;0.0;0;0.0;0;0.0
"01058036";0;0;0.0;0;0.0;0;0.0
"01058037";5;0;0.0;0;0.0;5;100.0
"01058038";14;0;0.0;14;100.0;0;0.0
"01058039";0;0;0.0;0;0.0;0;0.0
"01058040";4;0;0.0;0;0.0;4;100.0
"01058042";0;0;0.0;0;0.0;0;0.0
"01058043";560;228;40.7;84;15.0;248;44.3
"01058044";0;0;0.0;0;0.0;0;0.0
"01058045";0;0;0.0;0;0.0;0;0.0
"01058046";0;0;0.0;0;0.0;0;0.0
"01058047";3;0;0.0;0;0.0;3;100.0
"01058048";0;0;0.0;0;0.0;0;0.0
"01058049";1;0;0.0;0;0.0;1;100.0
"01058050";19;0;0.0;0;0.0;19;100.0
"01058051";0;0;0.0;0;0.0;0;0.0
"01058052";0;0;0.0;0;0.0;0;0.0
"01058053";39;0;0.0;5;12.8;34;87.2
"01058054";43;18;41.9;25;58.1;0;0.0
"01058055";0;0;0.0;0;0.0;0;0.0
"01058056";0;0;0.0;0;0.0;0;0.0
"01058057";0;0;0.0;0;0.0;0;0.0
"01058058";83;0;0.0;82;98.8;1;1.2
"01058059";5;0;0.0;0;0.0;5;100.0
"01058061";0;0;0.0;0;0.0;0;0.0
"01058062";0;0;0.0;0;0.0;0;0.0
"01058063";0;0;0.0;0;0.0;0;0.0
"01058064";0;0;0.0;0;0.0;0;0.0
"01058065";4;0;0.0;0;0.0;4;100.0
"01058066";2;0;0.0;0;0.0;2;100.0
"01058067";0;0;0.0;0;0.0;0;0.0
"01058068";0;0;0.0;0;0.0;0;0.0
"01058069";1;0;0.0;0;0.0;1;100.0
"01058070";0;0;0.0;0;0.0;0;0.0
"01058071";4;0;0.0;0;0.0;4;100.0
"01058072";14;0;0.0;0;0.0;14;100.0
"01058073";0;0;0.0;0;0.0;0;0.0
"01058074";0;0;0.0;0;0.0;0;0.0
"01058075";0;0;0.0;0;0.0;0;0.0
"01058076";0;0;0.0;0;0.0;0;0.0
"01058077";43;0;0.0;0;0.0;43;100.0
"01058078";1;0;0.0;0;0.0;1;100.0
"01058080";0;0;0.0;0;0.0;0;0.0
"01058081";0;0;0.0;0;0.0;0;0.0
"01058082";2;0;0.0;0;0.0;2;100.0
"01058083";0;0;0.0;0;0.0;0;0.0
"01058084";0;0;0.0;0;0.0;0;0.0
"01058085";0;0;0.0;0;0.0;0;0.0
"01058086";8;0;0.0;0;0.0;8;100.0
"01058087";0;0;0.0;0;0.0;0;0.0
"01058088";0;0;0.0;0;0.0;0;0.0
"01058089";0;0;0.0;0;0.0;0;0.0
"01058090";0;0;0.0;0;0.0;0;0.0
"01058091";0;0;0.0;0;0.0;0;0.0
"01058092";39;6;15.4;28;71.8;5;12.8
"01058093";1;0;0.0;0;0.0;1;100.0
"01058094";0;0;0.0;0;0.0;0;0.0
"01058096";0;0;0.0;0;0.0;0;0.0
"01058097";0;0;0.0;0;0.0;0;0.0
"01058098";0;0;0.0;0;0.0;0;0.0
"01058099";0;0;0.0;0;0.0;0;0.0
"01058100";0;0;0.0;0;0.0;0;0.0
"01058101";0;0;0.0;0;0.0;0;0.0
"01058102";0;0;0.0;0;0.0;0;0.0
"01058103";0;0;0.0;0;0.0;0;0.0
"01058104";46;46;100.0;0;0.0;0;0.0
"01058105";2;0;0.0;0;0.0;2;100.0
"01058106";0;0;0.0;0;0.0;0;0.0
"01058107";8;0;0.0;0;0.0;8;100.0
"01058108";0;0;0.0;0;0.0;0;0.0
"01058109";0;0;0.0;0;0.0;0;0.0
"01058110";0;0;0.0;0;0.0;0;0.0
"01058111";0;0;0.0;0;0.0;0;0.0
"01058112";0;0;0.0;0;0.0;0;0.0
"01058113";0;0;0.0;0;0.0;0;0.0
"01058115";0;0;0.0;0;0.0;0;0.0
"01058116";0;0;0.0;0;0.0;0;0.0
"01058117";80;0;0.0;1;1.3;79;98.8
"01058118";0;0;0.0;0;0.0;0;0.0
"01058119";0;0;0.0;0;0.0;0;0.0
"01058120";0;0;0.0;0;0.0;0;0.0
"01058121";15;15;100.0;0;0.0;0;0.0
"01058122";0;0;0.0;0;0.0;0;0.0
"01058123";0;0;0.0;0;0.0;0;0.0
"01058124";87;0;0.0;0;0.0;87;100.0
"01058125";0;0;0.0;0;0.0;0;0.0
"01058126";0;0;0.0;0;0.0;0;0.0
"01058127";5;0;0.0;0;0.0;5;100.0
"01058128";0;0;0.0;0;0.0;0;0.0
"01058129";0;0;0.0;0;0.0;0;0.0
"01058130";0;0;0.0;0;0.0;0;0.0
"01058131";0;0;0.0;0;0.0;0;0.0
"01058132";0;0;0.0;0;0.0;0;0.0
"01058133";0;0;0.0;0;0.0;0;0.0
"01058134";0;0;0.0;0;0.0;0;0.0
"01058135";431;0;0.0;0;0.0;431;100.0
"01058136";1;0;0.0;0;0.0;1;100.0
"01058137";2;0;0.0;0;0.0;2;100.0
"01058138";0;0;0.0;0;0.0;0;0.0
"01058139";0;0;0.0;0;0.0;0;0.0
"01058140";9;0;0.0;0;0.0;9;100.0
"01058141";0;0;0.0;0;0.0;0;0.0
"01058142";1;0;0.0;0;0.0;1;100.0
"01058143";0;0;0.0;0;0.0;0;0.0
"01058144";0;0;0.0;0;0.0;0;0.0
"01058145";0;0;0.0;0;0.0;0;0.0
"01058146";0;0;0.0;0;0.0;0;0.0
"01058147";2;0;0.0;0;0.0;2;100.0
"01058148";0;0;0.0;0;0.0;0;0.0
"01058150";6;0;0.0;0;0.0;6;100.0
"01058151";0;0;0.0;0;0.0;0;0.0
"01058152";3;0;0.0;0;0.0;3;100.0
"01058153";0;0;0.0;0;0.0;0;0.0
"01058154";0;0;0.0;0;0.0;0;0.0
"01058155";0;0;0.0;0;0.0;0;0.0
"01058156";0;0;0.0;0;0.0;0;0.0
"01058157";8;0;0.0;0;0.0;8;100.0
"01058158";0;0;0.0;0;0.0;0;0.0
"01058159";0;0;0.0;0;0.0;0;0.0
"01058160";0;0;0.0;0;0.0;0;0.0
"01058161";1;0;0.0;0;0.0;1;100.0
"01058162";0;0;0.0;0;0.0;0;0.0
"01058163";0;0;0.0;0;0.0;0;0.0
"01058164";0;0;0.0;0;0.0;0;0.0
"01058165";0;0;0.0;0;0.0;0;0.0
"01058166";3;0;0.0;0;0.0;3;100.0
"01058167";0;0;0.0;0;0.0;0;0.0
"01058168";0;0;0.0;0;0.0;0;0.0
"01058169";22;17;77.3;0;0.0;5;22.7
"01058170";22;16;72.7;6;27.3;0;0.0
"01058171";0;0;0.0;0;0.0;0;0.0
"01058172";37;0;0.0;0;0.0;37;100.0
"01058173";2;0;0.0;0;0.0;2;100.0
"01058174";0;0;0.0;0;0.0;0;0.0
"01058175";0;0;0.0;0;0.0;0;0.0
"01059001";0;0;0.0;0;0.0;0;0.0
"01059002";2;0;0.0;0;0.0;2;100.0
"01059005";0;0;0.0;0;0.0;0;0.0
"01059006";0;0;0.0;0;0.0;0;0.0
"01059008";37;0;0.0;0;0.0;37;100.0
"01059009";0;0;0.0;0;0.0;0;0.0
"01059010";6;0;0.0;6;100.0;0;0.0
"01059012";2;0;0.0;0;0.0;2;100.0
"01059014";0;0;0.0;0;0.0;0;0.0
"01059016";6;0;0.0;0;0.0;6;100.0
"01059018";23;20;87.0;0;0.0;3;13.0
"01059019";1;0;0.0;0;0.0;1;100.0
"01059020";0;0;0.0;0;0.0;0;0.0
"01059021";0;0;0.0;0;0.0;0;0.0
"01059023";1;0;0.0;0;0.0;1;100.0
"01059024";6;0;0.0;0;0.0;6;100.0
"01059026";116;0;0.0;96;82.8;20;17.2
"01059032";0;0;0.0;0;0.0;0;0.0
"01059033";0;0;0.0;0;0.0;0;0.0
"01059034";0;0;0.0;0;0.0;0;0.0
"01059035";3;0;0.0;0;0.0;3;100.0
"01059037";0;0;0.0;0;0.0;0;0.0
"01059039";0;0;0.0;0;0.0;0;0.0
"01059041";0;0;0.0;0;0.0;0;0.0
"01059042";7;0;0.0;0;0.0;7;100.0
"01059043";2;0;0.0;0;0.0;2;100.0
"01059044";0;0;0.0;0;0.0;0;0.0
"01059045";232;4;1.7;60;25.9;168;72.4
"01059049";1;0;0.0;0;0.0;1;100.0
"01059050";0;0;0.0;0;0.0;0;0.0
"01059051";0;0;0.0;0;0.0;0;0.0
"01059053";70;57;81.4;13;18.6;0;0.0
"01059055";0;0;0.0;0;0.0;0;0.0
"01059056";0;0;0.0;0;0.0;0;0.0
"01059057";14;0;0.0;0;0.0;14;100.0
"01059058";1;0;0.0;0;0.0;1;100.0
"01059060";2;0;0.0;0;0.0;2;100.0
"01059062";4;0;0.0;0;0.0;4;100.0
"01059063";0;0;0.0;0;0.0;0;0.0
"01059064";0;0;0.0;0;0.0;0;0.0
"01059065";0;0;0.0;0;0.0;0;0.0
"01059067";0;0;0.0;0;0.0;0;0.0
"01059068";0;0;0.0;0;0.0;0;0.0
"01059070";0;0;0.0;0;0.0;0;0.0
"01059072";0;0;0.0;0;0.0;0;0.0
"01059073";0;0;0.0;0;0.0;0;0.0
"01059074";0;0;0.0;0;0.0;0;0.0
"01059075";586;96;16.4;120;20.5;370;63.1
"01059076";0;0;0.0;0;0.0;0;0.0
"01059077";13;0;0.0;0;0.0;13;100.0
"01059078";0;0;0.0;0;0.0;0;0.0
"01059079";0;0;0.0;0;0.0;0;0.0
"01059080";0;0;0.0;0;0.0;0;0.0
"01059081";0;0;0.0;0;0.0;0;0.0
"01059082";0;0;0.0;0;0.0;0;0.0
"01059083";45;0;0.0;0;0.0;45;100.0
"01059084";0;0;0.0;0;0.0;0;0.0
"01059085";0;0;0.0;0;0.0;0;0.0
"01059086";0;0;0.0;0;0.0;0;0.0
"01059087";0;0;0.0;0;0.0;0;0.0
"01059088";0;0;0.0;0;0.0;0;0.0
"01059090";0;0;0.0;0;0.0;0;0.0
"01059092";4;0;0.0;0;0.0;4;100.0
"01059093";0;0;0.0;0;0.0;0;0.0
"01059094";0;0;0.0;0;0.0;0;0.0
"01059095";0;0;0.0;0;0.0;0;0.0
"01059096";0;0;0.0;0;0.0;0;0.0
"01059097";0;0;0.0;0;0.0;0;0.0
"01059098";1;0;0.0;0;0.0;1;100.0
"01059101";0;0;0.0;0;0.0;0;0.0
"01059102";0;0;0.0;0;0.0;0;0.0
"01059103";0;0;0.0;0;0.0;0;0.0
"01059105";0;0;0.0;0;0.0;0;0.0
"01059106";0;0;0.0;0;0.0;0;0.0
"01059107";436;432;99.1;3;0.7;1;0.2
"01059109";0;0;0.0;0;0.0;0;0.0
"01059112";36;0;0.0;36;100.0;0;0.0
"01059113";12;0;0.0;6;50.0;6;50.0
"01059115";6;0;0.0;2;33.3;4;66.7
"01059116";2;0;0.0;0;0.0;2;100.0
"01059118";0;0;0.0;0;0.0;0;0.0
"01059120";654;632;96.6;0;0.0;22;3.4
"01059121";0;0;0.0;0;0.0;0;0.0
"01059123";0;0;0.0;0;0.0;0;0.0
"01059124";0;0;0.0;0;0.0;0;0.0
"01059126";2;0;0.0;0;0.0;2;100.0
"01059127";0;0;0.0;0;0.0;0;0.0
"01059128";0;0;0.0;0;0.0;0;0.0
"01059129";0;0;0.0;0;0.0;0;0.0
"01059131";0;0;0.0;0;0.0;0;0.0
"01059132";0;0;0.0;0;0.0;0;0.0
"01059136";0;0;0.0;0;0.0;0;0.0
"01059137";34;6;17.6;0;0.0;28;82.4
"01059138";1;0;0.0;0;0.0;1;100.0
"01059141";0;0;0.0;0;0.0;0;0.0
"01059142";0;0;0.0;0;0.0;0;0.0
"01059143";0;0;0.0;0;0.0;0;0.0
"01059144";3;0;0.0;0;0.0;3;100.0
"01059145";0;0;0.0;0;0.0;0;0.0
"01059147";0;0;0.0;0;0.0;0;0.0
"01059148";0;0;0.0;0;0.0;0;0.0
"01059149";5;0;0.0;0;0.0;5;100.0
"01059151";0;0;0.0;0;0.0;0;0.0
"01059152";0;0;0.0;0;0.0;0;0.0
"01059154";0;0;0.0;0;0.0;0;0.0
"01059155";0;0;0.0;0;0.0;0;0.0
"01059157";0;0;0.0;0;0.0;0;0.0
"01059158";13;0;0.0;2;15.4;11;84.6
"01059159";0;0;0.0;0;0.0;0;0.0
"01059161";301;288;95.7;0;0.0;13;4.3
"01059162";0;0;0.0;0;0.0;0;0.0
"01059163";0;0;0.0;0;0.0;0;0.0
"01059164";2;0;0.0;0;0.0;2;100.0
"01059167";11;0;0.0;0;0.0;11;100.0
"01059168";0;0;0.0;0;0.0;0;0.0
"01059169";0;0;0.0;0;0.0;0;0.0
"01059171";152;152;100.0;0;0.0;0;0.0
"01059173";0;0;0.0;0;0.0;0;0.0
"01059174";12;0;0.0;0;0.0;12;100.0
"01059176";47;0;0.0;0;0.0;47;100.0
"01059177";0;0;0.0;0;0.0;0;0.0
"01059178";0;0;0.0;0;0.0;0;0.0
"01059179";2;0;0.0;0;0.0;2;100.0
"01059182";0;0;0.0;0;0.0;0;0.0
"01059183";505;242;47.9;0;0.0;263;52.1
"01059184";2;0;0.0;0;0.0;2;100.0
"01059185";34;0;0.0;0;0.0;34;100.0
"01059186";30;0;0.0;0;0.0;30;100.0
"01059187";0;0;0.0;0;0.0;0;0.0
"01060002";4;0;0.0;0;0.0;4;100.0
"01060003";0;0;0.0;0;0.0;0;0.0
"01060004";78;53;67.9;0;0.0;25;32.1
"01060005";138;68;49.3;38;27.5;32;23.2
"01060006";0;0;0.0;0;0.0;0;0.0
"01060007";0;0;0.0;0;0.0;0;0.0
"01060008";0;0;0.0;0;0.0;0;0.0
"01060009";0;0;0.0;0;0.0;0;0.0
"01060010";1;0;0.0;0;0.0;1;100.0
"01060011";21;0;0.0;0;0.0;21;100.0
"01060012";19;19;100.0;0;0.0;0;0.0
"01060013";0;0;0.0;0;0.0;0;0.0
"01060014";0;0;0.0;0;0.0;0;0.0
"01060015";0;0;0.0;0;0.0;0;0.0
"01060016";1;0;0.0;0;0.0;1;100.0
"01060017";0;0;0.0;0;0.0;0;0.0
"01060018";0;0;0.0;0;0.0;0;0.0
"01060019";167;0;0.0;122;73.1;45;26.9
"01060020";9;7;77.8;2;22.2;0;0.0
"01060021";0;0;0.0;0;0.0;0;0.0
"01060022";0;0;0.0;0;0.0;0;0.0
"01060023";3;0;0.0;0;0.0;3;100.0
"01060024";2;0;0.0;0;0.0;2;100.0
"01060025";0;0;0.0;0;0.0;0;0.0
"01060026";20;0;0.0;20;100.0;0;0.0
"01060027";23;0;0.0;0;0.0;23;100.0
"01060028";2;0;0.0;0;0.0;2;100.0
"01060029";0;0;0.0;0;0.0;0;0.0
"01060030";0;0;0.0;0;0.0;0;0.0
"01060031";0;0;0.0;0;0.0;0;0.0
"01060033";0;0;0.0;0;0.0;0;0.0
"01060034";1;1;100.0;0;0.0;0;0.0
"01060035";0;0;0.0;0;0.0;0;0.0
"01060036";4;4;100.0;0;0.0;0;0.0
"01060037";0;0;0.0;0;0.0;0;0.0
"01060038";0;0;0.0;0;0.0;0;0.0
"01060039";390;0;0.0;0;0.0;390;100.0
"01060040";4;0;0.0;0;0.0;4;100.0
"01060041";0;0;0.0;0;0.0;0;0.0
"01060042";0;0;0.0;0;0.0;0;0.0
"01060043";1;0;0.0;1;100.0;0;0.0
"01060044";1194;1172;98.2;2;0.2;20;1.7
"01060045";0;0;0.0;0;0.0;0;0.0
"01060046";4;0;0.0;0;0.0;4;100.0
"01060047";7;0;0.0;0;0.0;7;100.0
"01060048";1;0;0.0;0;0.0;1;100.0
"01060049";0;0;0.0;0;0.0;0;0.0
"01060050";0;0;0.0;0;0.0;0;0.0
"01060051";0;0;0.0;0;0.0;0;0.0
"01060052";0;0;0.0;0;0.0;0;0.0
"01060053";2;2;100.0;0;0.0;0;0.0
"01060054";0;0;0.0;0;0.0;0;0.0
"01060056";0;0;0.0;0;0.0;0;0.0
"01060057";0;0;0.0;0;0.0;0;0.0
"01060058";8;7;87.5;1;12.5;0;0.0
"01060059";1;0;0.0;0;0.0;1;100.0
"01060060";0;0;0.0;0;0.0;0;0.0
"01060061";3;0;0.0;0;0.0;3;100.0
"01060062";0;0;0.0;0;0.0;0;0.0
"01060063";1442;555;38.5;8;0.6;879;61.0
"01060064";9;0;0.0;0;0.0;9;100.0
"01060065";0;0;0.0;0;0.0;0;0.0
"01060066";0;0;0.0;0;0.0;0;0.0
"01060067";0;0;0.0;0;0.0;0;0.0
"01060068";0;0;0.0;0;0.0;0;0.0
"01060069";0;0;0.0;0;0.0;0;0.0
"01060070";4;0;0.0;0;0.0;4;100.0
"01060071";0;0;0.0;0;0.0;0;0.0
"01060072";0;0;0.0;0;0.0;0;0.0
"01060073";1;0;0.0;0;0.0;1;100.0
"01060074";0;0;0.0;0;0.0;0;0.0
"01060075";4;0;0.0;0;0.0;4;100.0
"01060076";5;5;100.0;0;0.0;0;0.0
"01060077";5;5;100.0;0;0.0;0;0.0
"01060079";0;0;0.0;0;0.0;0;0.0
"01060080";0;0;0.0;0;0.0;0;0.0
"01060081";0;0;0.0;0;0.0;0;0.0
"01060082";0;0;0.0;0;0.0;0;0.0
"01060084";0;0;0.0;0;0.0;0;0.0
"01060085";1;0;0.0;1;100.0;0;0.0
"01060086";0;0;0.0;0;0.0;0;0.0
"01060087";4;0;0.0;0;0.0;4;100.0
"01060088";0;0;0.0;0;0.0;0;0.0
"01060089";228;192;84.2;36;15.8;0;0.0
"01060090";0;0;0.0;0;0.0;0;0.0
"01060091";0;0;0.0;0;0.0;0;0.0
"01060092";102;44;43.1;57;55.9;1;1.0
"01060093";0;0;0.0;0;0.0;0;0.0
"01060094";0;0;0.0;0;0.0;0;0.0
"01060095";3;3;100.0;0;0.0;0;0.0
"01060096";0;0;0.0;0;0.0;0;0.0
"01060097";2;0;0.0;0;0.0;2;100.0
"01060098";4;0;0.0;0;0.0;4;100.0
"01060099";1;0;0.0;0;0.0;1;100.0
"01060100";0;0;0.0;0;0.0;0;0.0
"01060101";4;0;0.0;0;0.0;4;100.0
"01061001";0;0;0.0;0;0.0;0;0.0
"01061002";0;0;0.0;0;0.0;0;0.0
"01061003";0;0;0.0;0;0.0;0;0.0
"01061004";0;0;0.0;0;0.0;0;0.0
"01061005";0;0;0.0;0;0.0;0;0.0
"01061006";0;0;0.0;0;0.0;0;0.0
"01061007";1;0;0.0;0;0.0;1;100.0
"01061008";0;0;0.0;0;0.0;0;0.0
"01061010";0;0;0.0;0;0.0;0;0.0
"01061011";0;0;0.0;0;0.0;0;0.0
"01061012";7;0;0.0;0;0.0;7;100.0
"01061013";0;0;0.0;0;0.0;0;0.0
"01061014";0;0;0.0;0;0.0;0;0.0
"01061015";0;0;0.0;0;0.0;0;0.0
"01061016";0;0;0.0;0;0.0;0;0.0
"01061017";6;0;0.0;0;0.0;6;100.0
"01061018";0;0;0.0;0;0.0;0;0.0
"01061019";6;0;0.0;0;0.0;6;100.0
"01061020";10;0;0.0;0;0.0;10;100.0
"01061021";0;0;0.0;0;0.0;0;0.0
"01061022";36;36;100.0;0;0.0;0;0.0
"01061023";0;0;0.0;0;0.0;0;0.0
"01061024";0;0;0.0;0;0.0;0;0.0
"01061025";0;0;0.0;0;0.0;0;0.0
"01061026";0;0;0.0;0;0.0;0;0.0
"01061027";13;0;0.0;0;0.0;13;100.0
"01061028";0;0;0.0;0;0.0;0;0.0
"01061029";136;110;80.9;8;5.9;18;13.2
"01061030";0;0;0.0;0;0.0;0;0.0
"01061031";0;0;0.0;0;0.0;0;0.0
"01061033";3;0;0.0;0;0.0;3;100.0
"01061034";6;0;0.0;0;0.0;6;100.0
"01061035";0;0;0.0;0;0.0;0;0.0
"01061036";0;0;0.0;0;0.0;0;0.0
"01061037";0;0;0.0;0;0.0;0;0.0
"01061038";0;0;0.0;0;0.0;0;0.0
"01061039";0;0;0.0;0;0.0;0;0.0
"01061040";23;0;0.0;0;0.0;23;100.0
"01061041";0;0;0.0;0;0.0;0;0.0
"01061042";37;0;0.0;0;0.0;37;100.0
"01061043";0;0;0.0;0;0.0;0;0.0
"01061044";54;0;0.0;0;0.0;54;100.0
"01061045";0;0;0.0;0;0.0;0;0.0
"01061046";273;101;37.0;2;0.7;170;62.3
"01061047";0;0;0.0;0;0.0;0;0.0
"01061048";0;0;0.0;0;0.0;0;0.0
"01061049";36;0;0.0;8;22.2;28;77.8
"01061050";22;0;0.0;1;4.5;21;95.5
"01061052";0;0;0.0;0;0.0;0;0.0
"01061053";0;0;0.0;0;0.0;0;0.0
"01061054";0;0;0.0;0;0.0;0;0.0
"01061055";8;0;0.0;0;0.0;8;100.0
"01061056";1;0;0.0;0;0.0;1;100.0
"01061057";0;0;0.0;0;0.0;0;0.0
"01061058";0;0;0.0;0;0.0;0;0.0
"01061059";0;0;0.0;0;0.0;0;0.0
"01061060";0;0;0.0;0;0.0;0;0.0
"01061061";5;0;0.0;0;0.0;5;100.0
"01061062";0;0;0.0;0;0.0;0;0.0
"01061063";3;0;0.0;0;0.0;3;100.0
"01061064";1;0;0.0;0;0.0;1;100.0
"01061065";5;0;0.0;0;0.0;5;100.0
"01061066";0;0;0.0;0;0.0;0;0.0
"01061067";0;0;0.0;0;0.0;0;0.0
"01061068";0;0;0.0;0;0.0;0;0.0
"01061070";0;0;0.0;0;0.0;0;0.0
"01061071";0;0;0.0;0;0.0;0;0.0
"01061072";0;0;0.0;0;0.0;0;0.0
"01061073";0;0;0.0;0;0.0;0;0.0
"01061074";0;0;0.0;0;0.0;0;0.0
"01061076";0;0;0.0;0;0.0;0;0.0
"01061077";0;0;0.0;0;0.0;0;0.0
"01061078";0;0;0.0;0;0.0;0;0.0
"01061079";0;0;0.0;0;0.0;0;0.0
"01061080";0;0;0.0;0;0.0;0;0.0
"01061081";0;0;0.0;0;0.0;0;0.0
"01061082";0;0;0.0;0;0.0;0;0.0
"01061083";2;0;0.0;0;0.0;2;100.0
"01061084";0;0;0.0;0;0.0;0;0.0
"01061085";0;0;0.0;0;0.0;0;0.0
"01061086";1;0;0.0;0;0.0;1;100.0
"01061087";0;0;0.0;0;0.0;0;0.0
"01061088";0;0;0.0;0;0.0;0;0.0
"01061089";0;0;0.0;0;0.0;0;0.0
"01061091";0;0;0.0;0;0.0;0;0.0
"01061092";2;0;0.0;0;0.0;2;100.0
"01061093";0;0;0.0;0;0.0;0;0.0
"01061095";0;0;0.0;0;0.0;0;0.0
"01061096";0;0;0.0;0;0.0;0;0.0
"01061097";19;0;0.0;0;0.0;19;100.0
"01061098";0;0;0.0;0;0.0;0;0.0
"01061100";0;0;0.0;0;0.0;0;0.0
"01061101";2;0;0.0;0;0.0;2;100.0
"01061102";0;0;0.0;0;0.0;0;0.0
"01061103";0;0;0.0;0;0.0;0;0.0
"01061104";0;0;0.0;0;0.0;0;0.0
"01061105";3;0;0.0;0;0.0;3;100.0
"01061106";0;0;0.0;0;0.0;0;0.0
"01061107";9;0;0.0;0;0.0;9;100.0
"01061108";0;0;0.0;0;0.0;0;0.0
"01061109";0;0;0.0;0;0.0;0;0.0
"01061110";0;0;0.0;0;0.0;0;0.0
"01061111";0;0;0.0;0;0.0;0;0.0
"01061112";0;0;0.0;0;0.0;0;0.0
"01061113";23;12;52.2;0;0.0;11;47.8
"01061114";0;0;0.0;0;0.0;0;0.0
"01061115";0;0;0.0;0;0.0;0;0.0
"01061116";0;0;0.0;0;0.0;0;0.0
"01061117";0;0;0.0;0;0.0;0;0.0
"01061118";2;0;0.0;0;0.0;2;100.0
"01061119";1;0;0.0;0;0.0;1;100.0
"01062001";609;187;30.7;36;5.9;386;63.4
"01062003";0;0;0.0;0;0.0;0;0.0
"01062004";213;131;61.5;11;5.2;71;33.3
"01062005";4;0;0.0;0;0.0;4;100.0
"01062006";187;0;0.0;156;83.4;31;16.6
"01062008";0;0;0.0;0;0.0;0;0.0
"01062009";299;0;0.0;3;1.0;296;99.0
"01062011";61;0;0.0;0;0.0;61;100.0
"01062014";0;0;0.0;0;0.0;0;0.0
"01062016";0;0;0.0;0;0.0;0;0.0
"01062018";250;0;0.0;0;0.0;250;100.0
"01062019";1;0;0.0;0;0.0;1;100.0
"01062020";0;0;0.0;0;0.0;0;0.0
"01062021";0;0;0.0;0;0.0;0;0.0
"01062022";0;0;0.0;0;0.0;0;0.0
"01062023";7;0;0.0;6;85.7;1;14.3
"01062025";0;0;0.0;0;0.0;0;0.0
"01062026";0;0;0.0;0;0.0;0;0.0
"01062027";0;0;0.0;0;0.0;0;0.0
"01062031";0;0;0.0;0;0.0;0;0.0
"01062032";0;0;0.0;0;0.0;0;0.0
"01062033";0;0;0.0;0;0.0;0;0.0
"01062035";7;0;0.0;0;0.0;7;100.0
"01062036";0;0;0.0;0;0.0;0;0.0
"01062039";1;0;0.0;0;0.0;1;100.0
"01062040";0;0;0.0;0;0.0;0;0.0
"01062045";0;0;0.0;0;0.0;0;0.0
"01062046";0;0;0.0;0;0.0;0;0.0
"01062048";0;0;0.0;0;0.0;0;0.0
"01062050";0;0;0.0;0;0.0;0;0.0
"01062051";0;0;0.0;0;0.0;0;0.0
"01062053";246;0;0.0;0;0.0;246;100.0
"01062056";0;0;0.0;0;0.0;0;0.0
"01062058";0;0;0.0;0;0.0;0;0.0
"01062059";0;0;0.0;0;0.0;0;0.0
"01062060";339;0;0.0;9;2.7;330;97.3
"01062061";124;0;0.0;0;0.0;124;100.0
"01062062";0;0;0.0;0;0.0;0;0.0
"01062065";0;0;0.0;0;0.0;0;0.0
"01062069";65;0;0.0;0;0.0;65;100.0
"01062071";40;0;0.0;0;0.0;40;100.0
"01062076";16;0;0.0;0;0.0;16;100.0
"01062078";0;0;0.0;0;0.0;0;0.0
"01062081";0;0;0.0;0;0.0;0;0.0
"01062082";139;0;0.0;73;52.5;66;47.5
"01062083";0;0;0.0;0;0.0;0;0.0
"01062086";11;0;0.0;0;0.0;11;100.0
"01062087";2;0;0.0;0;0.0;2;100.0
