"AGS";"alle Technologien ≥ 1 Mbit/s";"alle Technologien ≥ 2 Mbit/s";"alle Technologien ≥ 6 Mbit/s";"alle Technologien ≥ 16 Mbit/s";"alle Technologien ≥ 30 Mbit/s";"alle Technologien ≥ 50 Mbit/s";"alle Technologien ≥ 100 Mbit/s";"alle Technologien ≥ 200 Mbit/s";"alle Technologien ≥ 400 Mbit/s";"alle Technologien ≥ 1000 Mbit/s";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"mobile Technologien ≥ 1 Mbit/s";"mobile Technologien ≥ 2 Mbit/s";"mobile Technologien ≥ 6 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"08115037";100;100;100;100;100;100;99.82;99.36;98.53;0;100;100;100;100;100;100;99.82;99.36;98.53;0;100.00;100.00;100.00;100;100;100;100;99;99;89.82;62.99;98.53;98.53;98.53;98.53;98.53;98.53;98.53;98.53;98.53;0;0;0;0;0
"08115041";100;100;100;97;86.81;85.41;82.38;75.96;73.70;1.82;100;100;99;97;86.81;85.41;82.38;75.96;73.70;1.82;100.00;100.00;100.00;100;100;97;82;36.26;25.72;21.85;12.79;73.70;73.70;73.70;73.70;73.70;73.70;73.70;73.70;73.70;0;1.82;1.82;1.82;1.82
"08115042";100;100;100;100;94.17;92.76;88.41;76.29;65.38;1.83;100;100;100;100;94.17;92.76;88.41;76.29;65.38;1.83;100.00;100.00;100.00;100;100;100;99;90.79;84.11;77.87;42.58;65.38;65.38;65.38;65.38;65.38;65.38;65.38;65.38;65.38;0;1.83;1.83;1.83;1.83
"08115044";100;100;100;99;95.05;92;88.75;86.52;81.67;0;100;100;100;99;95.05;92;88.75;86.52;81.67;0;100.00;100.00;100.00;100;100;100;96;86.19;80;70.95;58.09;82;82;82;82;82;82;81.67;81.67;81.67;0;0;0;0;0
"08115045";100;100;100;98;96;94.78;91.61;84.69;73.82;7.50;100;100;100;98;96;94.78;91.61;84.69;73.82;7.50;100.00;100.00;100.00;100;100;99;92;85;80.46;74.73;50.86;71.60;71.60;71.60;71.60;71.60;71.60;71.60;71.60;71.60;0;7.50;7.50;7.50;7.50
"08115046";100;100;100;99.32;98.31;95.92;77.24;63.57;62.50;0;100;100;99.62;99.32;98.31;95.92;77.24;63.57;62.50;0;100.00;100.00;100.00;100;100;99;86.14;84.71;72.97;37.13;11.03;62.50;62.50;62.50;62.50;62.50;62.50;62.50;62.50;62.50;0;0;0;0;0
"08115048";100;100;100;100;97.79;97.57;95.39;93.58;92;0;100;100;100;100;97.79;97.57;95.39;93.58;92;0;100.00;100.00;100.00;100;100;100;99;92.05;89.36;76.28;46.23;92;92;92;92;92;92;92;92;92;0;0;0;0;0
"08115050";100;100;100;99.27;98;96.93;79.88;74.19;64.63;0.49;100;100;100;99.27;98;96.93;79.88;74.19;64.63;0.49;100.00;100.00;100.00;100;100;100;99;90.62;81.69;58.38;34.51;65;65;65;65;65;65;64.48;64.48;64.47;0;0.49;0.49;0.49;0.49
"08115051";100;100;100;98.18;97;96.46;93.55;87.77;75.29;0;100;100;99.02;98.18;97;96.46;93.55;87.77;75.29;0;100.00;100.00;100.00;99.42;99.33;99;98;92;88;78.52;63.99;75.29;75.29;75.29;75.29;75.29;75.29;75.29;75.29;75.29;0;0;0;0;0
"08115052";100;100;100;99.02;99.02;99.02;98.00;97.66;97.47;0;100;100;99.25;99.02;99.02;99.02;98.00;97.66;97.47;0;100.00;100.00;100.00;100;100;99;98.11;97.87;97.50;87.43;59.81;97.47;97.47;97.47;97.47;97.47;97.47;97.47;97.47;97.47;0;0;0;0;0
"08115053";100;100;100;99;98.24;98.00;97.68;96.09;95.30;0;100;100;99.18;99;98.24;98.00;97.68;96.09;95.30;0;100.00;100.00;100.00;100;100;98.17;95;87;75;61.27;50.99;95.30;95.30;95.30;95.30;95.30;95.30;95.30;95.30;95.30;0;0;0;0;0
"08115054";100;100;100;100;99.33;99.09;92.05;85.08;84.55;18;100;100;100;100;99.33;99.09;92.05;85.08;84.55;18;100.00;100.00;100.00;100;100;100;99.27;99;98.18;80.03;39.43;76;76;76;76;76;76;75.65;75.65;75.65;0;18;18;18;18
"08116004";100;100;100;100;100;99.78;99.40;98.94;96.73;0.59;100;100;100;100;100;99.78;99.40;98.94;96.73;0.59;100.00;100.00;100.00;100;100;99;99;98.69;98.62;93.46;61.75;96.73;96.73;96.73;96.73;96.73;96.73;96.73;96.73;96.73;0;0.59;0.59;0.59;0.59
"08116005";100;100;100;100;99.04;89.72;71.84;46.93;0;0;100;100;100;100;99.04;89.72;71.84;46.93;0;0;100.00;100.00;100.00;100;100;100;100;99.04;89.72;71.84;46.93;1;1;1;1;1;1;0;0;0;0;0;0;0;0
"08116006";100;100;100;99.36;99.16;99;96.27;78.00;6.23;2.35;100;100;100;99.36;99.16;99;96.27;78.00;6.23;2.35;100.00;100.00;100.00;100;100;100;99.29;99.16;99;96.27;78.00;4;4;4;4;4;4;4;4;4;0;2.35;2.35;2.35;2.35
"08116007";100;100;100;99.21;93;90;84.63;77.43;54.56;0;100;100;100;99.21;93;90;84.63;77.43;54.56;0;100.00;100.00;100.00;100;100;100;99;93;89;70.56;56.74;54.56;54.56;54.56;54.56;54.56;54.56;54.56;54.56;54.56;0;0;0;0;0
"08116008";100;100;100;97;69.17;69.17;69.05;69.05;69.05;0;100;100;100;97;69.17;69.17;69.05;69.05;69.05;0;100.00;100.00;100.00;100;100;100;80;3;3;0;0;69.05;69.05;69.05;69.05;69.05;69.05;69.05;69.05;69.05;0;0;0;0;0
"08116011";100;100;100;97.74;97.74;97.62;94.52;83.26;43.37;0;100;99.53;97.86;97.74;97.74;97.62;94.52;83.26;43.37;0;100.00;100.00;100.00;100;99.53;96.17;96;96;96;92.04;76.69;43.37;43.37;43.37;43.37;43.37;43.37;43.37;43.37;43.37;0;0;0;0;0
"08116012";100;100;100;98.50;89.11;74.90;66.27;62.59;62.59;0;100;99.60;99.28;98.50;89.11;74.90;66.27;62.59;62.59;0;100.00;100.00;100.00;100;99.60;99.28;98;82.33;47.11;11.79;0;62.59;62.59;62.59;62.59;62.59;62.59;62.59;62.59;62.59;0;0;0;0;0
"08116014";100;100;100;100;100;99.69;96.47;90.83;87;0;100;100;100;100;100;99.69;96.47;90.83;87;0;100.00;100.00;100.00;100;100;99;99;98.68;98.63;92.61;67.50;87;87;87;87;87;87;87;87;87;0;0;0;0;0
"08116015";100;100;100;99;98;93.06;90.59;82.13;75.03;0;100;100;100;99;98;93.06;90.59;82.13;75.03;0;100.00;100.00;100.00;100;100;100;99;94;74.99;68.07;39.84;75.03;75.03;75.03;75.03;75.03;75.03;75.03;75.03;75.03;0;0;0;0;0
"08116016";100;100;100;99.54;98.64;98.52;97.91;95.36;90.64;0.08;100;100;100;99.54;98.64;98.52;97.91;95.36;90.64;0.08;100.00;100.00;100.00;100;100;99;98;97.22;97.05;84.88;55.43;90.60;90.60;90.60;90.60;90.60;90.60;90.60;90.60;90.60;0;0.08;0.08;0.08;0.08
"08116018";100;100;100;67;67;67;67;67;67;0;99.46;97;67;67;67;67;67;67;67;0;100.00;100.00;100.00;97.34;74;1;1;1;1;0;0;67;67;67;67;67;67;67;67;67;0;0;0;0;0
"08116019";100;100;100;98.25;94.96;92.25;90.46;85.22;78.80;2.87;100;100;100;98.25;94.96;92.25;90.46;85.22;78.80;2.87;100.00;100.00;100.00;100;100;100;98;89.22;75.11;69.95;55.93;78.80;78.80;78.80;78.80;78.80;78.80;78.80;78.80;78.80;0;2.87;2.87;2.87;2.87
"08116020";100;100;100;59;57;52.93;24.43;14.18;14.18;0.92;100;100;93;59;57;52.93;24.43;14.18;14.18;0.92;100.00;100.00;100.00;100;100;93;45;44;34.69;10.25;0;13.26;13.26;13.26;13.26;13.26;13.26;13.26;13.26;13.26;0;0.92;0.92;0.92;0.92
"08116022";100;100;100;100;99.13;89.00;79.24;71.05;70.06;0;100;100;100;100;99.13;89.00;79.24;71.05;70.06;0;100.00;100.00;100.00;100;100;100;99;98.52;87.87;66.17;5.05;70.06;70.06;70.06;70.06;70.06;70.06;70.06;70.06;70.06;0;0;0;0;0
"08116027";100;100;100;98;97;97;94.37;89;66.02;0;100;100;100;98;97;97;94.37;89;66.02;0;100.00;100.00;100.00;100;100;99;97;96.33;96;93.31;74.46;67;67;67;67;67;67;66.02;66.02;66.02;0;0;0;0;0
"08116029";100;100;100;88;88;87;84.83;84.83;84.83;0;100;100;96;88;88;87;84.83;84.83;84.83;0;100.00;100.00;100.00;100;99;72;6;6;5;0;0;87;87;87;87;87;87;84.83;84.83;84.83;0;0;0;0;0
"08116033";100;100;100;99.17;96.51;94;87.84;83.19;75.00;0.99;100;100;100;99.17;96.51;94;87.84;83.19;75.00;0.99;100.00;100.00;100.00;100;100;99;98;94;90;77.62;62.88;75.00;75.00;75.00;75.00;75.00;75.00;75.00;75.00;75.00;0;0.99;0.99;0.99;0.99
"08116035";100;100;100;98.57;93;92;81.73;67.82;53.35;0;100;100;100;98.57;93;92;81.73;67.82;53.35;0;100.00;100.00;100.00;100;100;100;98.35;91;87;65.67;40.70;53.35;53.35;53.35;53.35;53.35;53.35;53.35;53.35;53.35;0;0;0;0;0
"08116036";100;100;100;98.22;98.22;98.22;93.96;86.56;75.86;0;99.28;98.90;98.61;98.22;98.22;98.22;93.96;86.56;75.86;0;100.00;100.00;100.00;99.18;98.72;97.96;97.96;97.96;97.96;89.01;64.68;75.86;75.86;75.86;75.86;75.86;75.86;75.86;75.86;75.86;0;0;0;0;0
"08116037";100;100;100;98.52;98.52;97.30;0;0;0;0;99.81;99.63;99.20;98.52;98.52;97.30;0;0;0;0;100.00;100.00;100.00;99.54;99.54;98.87;98.18;98.18;97.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"08116041";100;100;100;99.25;99.06;98.78;97.35;88.14;48;0;100;99.74;99.25;99.25;99.06;98.78;97.35;88.14;48;0;100.00;100.00;100.00;100;99;98.60;98.60;98.39;97.90;95.93;75.76;48;48;48;48;48;48;48;48;48;0;0;0;0;0
"08116042";100;100;100;99;95.26;93.88;90.34;82.18;74.45;0;100;100;100;99;95.26;93.88;90.34;82.18;74.45;0;100.00;100.00;100.00;100;100;100;99;89.81;86;68.52;49.75;74.45;74.45;74.45;74.45;74.45;74.45;74.45;74.45;74.45;0;0;0;0;0
"08116043";100;100;100;96;95.56;81.53;76.83;75;75;0;100;99.08;96;96;95.56;81.53;76.83;75;75;0;100.00;100.00;100.00;100;95.56;81;81;80;45.39;24.52;3.20;75;75;75;75;75;75;75;75;75;0;0;0;0;0
"08116046";100;100;100;99;86.97;83.26;77.58;71.12;70.78;0;100;100;100;99;86.97;83.26;77.58;71.12;70.78;0;96.93;96.93;96.41;100;100;100;98;77.05;49.74;40.24;26.98;70.78;70.78;70.78;70.78;70.78;70.78;70.78;70.78;70.78;0;0;0;0;0
"08116047";100;100;100;98;68.18;68.18;67.94;67.94;67.94;3.41;100;100;100;98;68.18;68.18;67.94;67.94;67.94;3.41;100.00;100.00;100.00;100;100;100;98;24.75;22.14;20.15;15.35;67.94;67.94;67.94;67.94;67.94;67.94;67.94;67.94;67.94;0;3.41;3.41;3.41;3.41
"08116048";100;100;100;100;94;80.64;75.76;71.03;69.26;0;100;100;100;100;94;80.64;75.76;71.03;69.26;0;100.00;100.00;100.00;100;100;100;100;85.27;43.11;27.50;18.04;69.26;69.26;69.26;69.26;69.26;69.26;69.26;69.26;69.26;0;0;0;0;0
"08116049";100;100;100;98;87.25;85.33;79.31;67.91;63.18;3;100;100;100;98;87.25;85.33;79.31;67.91;63.18;3;100.00;100.00;100.00;100;100;100;95;74.14;68.05;58.41;25.72;60.63;60.63;60.63;60.63;60.63;60.63;60.63;60.63;60.63;0;3;3;3;3
"08116050";100;100;100;98.43;98.43;97.18;83.24;57.75;55.35;0.99;100;100;99.35;98.43;98.43;97.18;83.24;57.75;55.35;0.99;100.00;100.00;100.00;100;100;99.35;98.32;98.32;96.89;77.19;20.03;55.35;55.35;55.35;55.35;55.35;55.35;55.35;55.35;55.35;0;0.99;0.99;0.99;0.99
"08116053";100;100;100;100;99.70;91.54;62.19;62.19;62.19;0.24;100;100;100;100;99.70;91.54;62.19;62.19;62.19;0.24;100.00;100.00;100.00;100;100;100;99.01;94;88;0;0;62.19;62.19;62.19;62.19;62.19;62.19;62.19;62.19;62.19;0;0.24;0.24;0.24;0.24
"08116054";100;100;100;98;98;97.04;89.52;67.54;48.53;0;100;100;100;98;98;97.04;89.52;67.54;48.53;0;100.00;100.00;100.00;100;100;100;98;98;96.98;89.46;58.66;48.53;48.53;48.53;48.53;48.53;48.53;48.53;48.53;48.53;0;0;0;0;0
"08116056";100;100;100;99.38;97;95;92.19;88.12;84.21;0;100;100;100;99.38;97;95;92.19;88.12;84.21;0;100.00;100.00;100.00;100;100;100;99;95;91;79.60;49.49;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;0;0;0;0;0
"08116058";100;100;100;99.68;98.75;98.30;97.67;90.06;75.36;0;100;100;100;99.68;98.75;98.30;97.67;90.06;75.36;0;100.00;100.00;100.00;100;100;100;99.29;98.24;97.74;95.74;72.94;75.36;75.36;75.36;75.36;75.36;75.36;75.36;75.36;75.36;0;0;0;0;0
"08116063";100;100;100;98.53;98.36;98.13;94.79;81.41;79.22;0;100;100;99;98.53;98.36;98.13;94.79;81.41;79.22;0;100.00;100.00;100.00;100;100;99;98;97.49;97.12;83.76;40.86;79.22;79.22;79.22;79.22;79.22;79.22;79.22;79.22;79.22;0;0;0;0;0
"08116068";100;100;100;99.27;99.14;98;62.76;59.10;58.05;1.47;100;99.90;99.73;99.27;99.14;98;62.76;59.10;58.05;1.47;100.00;100.00;100.00;100;99.04;97.01;95.15;95.06;93.55;47.91;8.76;57.07;57.07;57.07;57.07;57.07;57.07;57.07;57.07;57.07;0;1.47;1.47;1.47;1.47
"08116070";100;100;100;97.27;95.80;95.57;90.66;81.36;79.71;1;100;99.01;99;97.27;95.80;95.57;90.66;81.36;79.71;1;100.00;100.00;100.00;99;99;98;97;83.25;78;62.31;19.56;79.16;79.16;79.16;79.16;79.16;79.16;79.16;79.16;79.16;0;1;1;1;1
"08116071";100;100;100;99.25;96.30;94.07;88.46;80.49;72.85;0.40;100;100;100;99.25;96.30;94.07;88.46;80.49;72.85;0.40;100.00;100.00;100.00;100;100;100;99;92;85;64.73;41.01;72.82;72.82;72.82;72.82;72.82;72.82;72.82;72.82;72.82;0;0.40;0.40;0.40;0.40
"08116072";100;100;100;100;98;97;95.85;92.84;91.29;0.24;100;100;100;100;98;97;95.85;92.84;91.29;0.24;100.00;100.00;100.00;100;100;100;100;91;85;72.37;49.02;91.29;91.29;91.29;91.29;91.29;91.29;91.29;91.29;91.29;0;0.24;0.24;0.24;0.24
"08116073";100;100;100;98.75;78.30;60.50;50.21;48.35;48.35;9.99;100;100;99.93;98.75;78.30;60.50;50.21;48.35;48.35;9.99;100.00;100.00;100.00;100;100;94;89;64;39;15.50;0;44.46;44.46;44.46;44.46;44.46;44.46;44.46;44.46;44.46;0;9.99;9.99;9.99;9.99
"08116076";100;100;100;100;96;88.13;81.78;73.46;57.58;0;100;100;100;100;96;88.13;81.78;73.46;57.58;0;100.00;100.00;100.00;100;100;100;100;93;72.10;62.62;48.34;57.58;57.58;57.58;57.58;57.58;57.58;57.58;57.58;57.58;0;0;0;0;0
"08116077";100;100;100;98.78;96.59;93.03;83.10;74.68;59.43;0.40;100;100;99.41;98.78;96.59;93.03;83.10;74.68;59.43;0.40;100.00;100.00;100.00;100;100;98.64;96.73;94.12;86.16;72.49;53.22;59.41;59.41;59.41;59.41;59.41;59.41;59.41;59.41;59.41;0;0.40;0.40;0.40;0.40
"08116078";100;100;100;99;92;89.65;85.43;78.40;65.44;1.39;100;100;100;99;92;89.65;85.43;78.40;65.44;1.39;100.00;100.00;100.00;100;100;99;98;85;73.03;65.70;48.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44;65.44;0;1.39;1.39;1.39;1.39
"08116079";100;100;100;49.29;48;46.38;44.02;40.64;38.06;0;80;79;73;49.29;48;46.38;44.02;40.64;38.06;0;100.00;100.00;100.00;80;78;68;35;24;21;17.75;12;38.06;38.06;38.06;38.06;38.06;38.06;38.06;38.06;38.06;0;0;0;0;0
"08116080";100;100;100;98.05;96.35;94.93;87.96;84.33;81.54;0.91;100;99.47;98.88;98.05;96.35;94.93;87.96;84.33;81.54;0.91;100.00;100.00;100.00;99;98;95.74;94.47;90.24;80.92;64.84;49.49;81.53;81.53;81.53;81.53;81.53;81.53;81.53;81.53;81.53;0;0.91;0.91;0.91;0.91
"08116081";100;100;100;99.23;98;97;92.86;86.09;54.91;0;100;100;99.54;99.23;98;97;92.86;86.09;54.91;0;100.00;100.00;100.00;100;100;99.45;99;95;89;83.61;67.65;54.91;54.91;54.91;54.91;54.91;54.91;54.91;54.91;54.91;0;0;0;0;0
"08117001";100;100;100;97.69;97.33;97.33;95.81;92.92;92.78;0;100;100;99.82;97.69;97.33;97.33;95.81;92.92;92.78;0;100.00;100.00;100.00;100;100;99.81;85.87;83.71;82.95;76.55;51.39;92.78;92.78;92.78;92.78;92.78;92.78;92.78;92.78;92.78;0;0;0;0;0
"08117002";100;100;100;98;98;98;73.04;73.04;73.04;61;99;98;98;98;98;98;73.04;73.04;73.04;61;100.00;100.00;100.00;99;98;98;98;98;98;0;0;51.29;51.29;51.29;51.29;51.29;51.29;51.29;51.29;51.29;0;61;61;61;61
"08117003";100;100;100;99;99;99;97.71;95.37;94.73;57;100;100;99.44;99;99;99;97.71;95.37;94.73;57;100.00;100.00;100.00;99;99;97;97;96;96;90.53;61.53;93;93;93;93;93;93;91.41;91.41;91.41;0;57;57;57;57
"08117006";100;100;100;97.93;97.75;96.98;90.56;80.88;80.08;0;100;99.28;98.69;97.93;97.75;96.98;90.56;80.88;80.08;0;85.23;85.23;84.62;99.19;96.69;81.30;72.34;72.16;71.39;58.06;34.96;80.08;80.08;80.08;80.08;80.08;80.08;80.08;80.08;80.08;0;0;0;0;0
"08117007";100;100;100;99;99;99;98.07;98.07;98.07;0;99;99;99;99;99;99;98.07;98.07;98.07;0;100.00;100.00;100.00;72;65;53;53;53;53;41.02;32;98.07;98.07;98.07;98.07;98.07;98.07;98.07;98.07;98.07;0;0;0;0;0
"08117009";100;100;100;100;100;100;99.75;99.62;99.62;0;100;100;100;100;100;100;99.75;99.62;99.62;0;100.00;100.00;100.00;99;99;97.20;97.20;97.07;96;85.44;47.49;100;100;100;100;100;100;99.62;99.62;99.62;0;0;0;0;0
"08117010";100;100;98;83;83;83;40.37;40.37;40.37;0;94;92;87;83;83;83;40.37;40.37;40.37;0;97.29;97.29;88.77;93;89;81;62;62;62;0;0;40.37;40.37;40.37;40.37;40.37;40.37;40.37;40.37;40.37;0;0;0;0;0
"08117011";100;100;100;95.35;94.67;94.28;75.13;55.60;37.77;0;97.71;96.04;95.35;95.35;94.67;94.28;75.13;55.60;37.77;0;100.00;100.00;100.00;97.20;96;94.75;94.75;94;93.35;72.14;31.54;37.77;37.77;37.77;37.77;37.77;37.77;37.77;37.77;37.77;0;0;0;0;0
"08117012";100;100;100;98.47;97.63;97.21;95.54;91.67;88.05;0;100;100;99.71;98.47;97.63;97.21;95.54;91.67;88.05;0;100.00;100.00;96.44;100;100;99.49;87.89;76.35;70.31;64.54;44.41;88.05;88.05;88.05;88.05;88.05;88.05;88.05;88.05;88.05;0;0;0;0;0
"08117014";100;100;100;95.35;95.05;95;92.51;91.79;91.76;0.15;100;100;97;95.35;95.05;95;92.51;91.79;91.76;0.15;100.00;100.00;92.86;100;100;73;62;62;61;52.90;34.51;93;93;93;93;93;93;91.68;91.68;91.68;0;0.15;0.15;0.15;0.15
"08117015";100;100;100;97;95;94;66.30;63.38;62.17;1;99;99;99;97;95;94;66.30;63.38;62.17;1;99.98;99.98;99.73;99;99;99;96;87;81;54.79;30.45;61.42;61.42;61.42;61.42;61.42;61.42;61.42;61.42;61.42;0;1;1;1;1
"08117016";100;100;100;5;5;5;0;0;0;0;7;7;5;5;5;5;0;0;0;0;100.00;100.00;100.00;7;7;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"08117017";100;100;100;97.27;97.20;97.01;96.07;90.85;90.10;0;100;100;98.23;97.27;97.20;97.01;96.07;90.85;90.10;0;100.00;100.00;100.00;100;99.41;95.07;93.25;93.25;92.82;88.27;62.53;90.10;90.10;90.10;90.10;90.10;90.10;90.10;90.10;90.10;0;0;0;0;0
"08117018";100;100;100;98.25;97.85;97.68;94.70;89.38;85.94;0.24;100;100;99.50;98.25;97.85;97.68;94.70;89.38;85.94;0.24;100.00;100.00;100.00;99.40;99.40;99;95;94.12;93.57;84.88;53.81;85.90;85.90;85.90;85.90;85.90;85.90;85.90;85.90;85.90;0;0.24;0.24;0.24;0.24
"08117019";100;100;100;98.56;98.31;98;97.28;96.23;94.17;26;100;99.56;99.28;98.56;98.31;98;97.28;96.23;94.17;26;100.00;100.00;100.00;99.46;99.37;98;94.90;90;87;81.07;63.41;91.25;91.25;91.25;91.25;91.25;91.25;91.25;91.25;91.25;0;26;26;26;26
"08117020";100;100;100;97;97;97;89.02;84.56;74.63;23;97;97;97;97;97;97;89.02;84.56;74.63;23;100.00;100.00;100.00;96;96;96;96;96;95;84.00;28;52.59;52.59;52.59;52.59;52.59;52.59;52.59;52.59;52.59;0;23;23;23;23
"08117023";100;100;100;100;100;100;100;100;100;0;100;100;100;100;100;100;100;100;100;0;100.00;100.00;76.22;96.50;95.30;95.30;95.30;95.30;95.30;93.73;81.06;100;100;100;100;100;100;100;100;100;0;0;0;0;0
"08117024";100;100;99.13;94;93.74;93.71;93.01;92.69;92.48;0.44;97.03;96.50;95.09;94;93.74;93.71;93.01;92.69;92.48;0.44;94.33;94.06;92.50;97;96;92;88.32;86.62;85.61;79.85;58.76;92.36;92.36;92.36;92.36;92.36;92.36;92.36;92.36;92.36;0;0.44;0.44;0.44;0.44
"08117025";100;100;100;99.10;99.01;99.01;95.27;93.90;93.62;0;99.41;99.15;99.15;99.10;99.01;99.01;95.27;93.90;93.62;0;100.00;100.00;100.00;97;96;94;94;94;94;85.92;51.89;93.62;93.62;93.62;93.62;93.62;93.62;93.62;93.62;93.62;0;0;0;0;0
"08117026";100;100;100;96;95.59;95.33;93.14;90.87;88.01;37.01;100;100;99.16;96;95.59;95.33;93.14;90.87;88.01;37.01;100.00;100.00;100.00;100;100;98;92;88.59;85.42;80.25;56.93;83.45;83.45;83.45;83.45;83.45;83.45;83.45;83.45;83.45;0;37.01;37.01;37.01;37.01
"08117028";100;100;100;98.75;98.75;98.65;98.65;98.44;98.13;0;98.86;98.86;98.86;98.75;98.75;98.65;98.65;98.44;98.13;0;100.00;100.00;100.00;92.43;92.43;92.43;92.33;91.08;90.89;81.46;49.71;98.13;98.13;98.13;98.13;98.13;98.13;98.13;98.13;98.13;0;0;0;0;0
"08117029";100;100;100;98.12;98.02;98.00;97.15;96.84;96.42;18;98.72;98.72;98.72;98.12;98.02;98.00;97.15;96.84;96.42;18;100.00;100.00;100.00;90.51;90.51;90.45;89.85;89.75;89.59;74.27;64.16;93.83;93.83;93.83;93.83;93.83;93.83;93.83;93.83;93.83;0;18;18;18;18
"08117030";100;100;100;99.09;99.09;99.05;96.93;90.77;90.29;0;99.55;99.35;99.18;99.09;99.09;99.05;96.93;90.77;90.29;0;100.00;100.00;100.00;98;97.28;96;96;95.76;95.58;87.36;60.33;90.29;90.29;90.29;90.29;90.29;90.29;90.29;90.29;90.29;0;0;0;0;0
"08117031";100;100;100;5;5;5;0;0;0;0;79.07;41.61;5.05;5;5;5;0;0;0;0;100.00;100.00;100.00;79.07;41.61;5.05;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"08117033";100;100;100;99.68;99.65;99.65;99.41;98.51;98.41;0;100;100;100;99.68;99.65;99.65;99.41;98.51;98.41;0;100.00;100.00;100.00;100;100;100;98.06;98.02;98.02;89.89;66.76;98.41;98.41;98.41;98.41;98.41;98.41;98.41;98.41;98.41;0;0;0;0;0
"08117035";100;100;100;96.91;96.91;96.68;96.24;96.24;94.74;0;100;100;99.77;96.91;96.91;96.68;96.24;96.24;94.74;0;100.00;100.00;100.00;100;100;97.54;94.21;94.21;93.23;78.19;49.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;0;0;0;0;0
"08117037";100;100;100;77;77;77;74;74;74;0;86;84;78;77;77;77;74;74;74;0;100.00;100.00;100.00;58;50;10.75;4.36;4.36;4.36;0;0;76;76;76;76;76;76;74;74;74;0;0;0;0;0
"08117038";100;100;100;98.89;98.74;98.15;97.52;94.65;91.14;0.02;100;100;100;98.89;98.74;98.15;97.52;94.65;91.14;0.02;100.00;100.00;100.00;100;100;100;96.57;92.90;88;84.30;55.74;91.14;91.14;91.14;91.14;91.14;91.14;91.14;91.14;91.14;0;0.02;0.02;0.02;0.02
"08117042";100;100;100;97.58;97;96.85;94.80;90.64;89.94;6;99.14;99.08;97.71;97.58;97;96.85;94.80;90.64;89.94;6;100.00;100.00;100.00;99;99;94;93.05;93;93;85.69;46.55;88.93;88.93;88.93;88.93;88.93;88.93;88.93;88.93;88.93;0;6;6;6;6
"08117043";100;100;100;96;96;95.53;92.52;82.42;56.43;0.29;96;96;96;96;96;95.53;92.52;82.42;56.43;0.29;100.00;100.00;99.60;94.66;94.66;94.53;94.53;94.39;93.43;83.88;51.96;56.43;56.43;56.43;56.43;56.43;56.43;56.43;56.43;56.43;0;0.29;0.29;0.29;0.29
"08117044";100;100;100;99.40;97.48;86.68;76.24;72.15;67.56;23;100;100;100;99.40;97.48;86.68;76.24;72.15;67.56;23;100.00;100.00;100.00;100;100;100;99.25;84.90;62.93;36.72;27.03;65.21;65.21;65.21;65.21;65.21;65.21;65.21;65.21;65.21;0;23;23;23;23
"08117049";100;100;100;98.55;93.94;91.08;87.15;81.25;80.78;2;100;100;100;98.54;93.94;91.08;87.15;81.25;80.78;2;100.00;100.00;100.00;100;100;99;96;86.45;84;62.89;35.81;80.45;80.45;80.45;80.45;80.45;80.45;80.45;80.45;80.45;0;2;2;2;2
"08117051";100;100;100;98;98;98;95.83;92.18;87.19;24;100;100;99.07;98;98;98;95.83;92.18;87.19;24;100.00;100.00;100.00;99;99;98.14;95.22;87.51;82;73.01;49.09;78.48;78.48;78.48;78.48;78.48;78.48;78.48;78.48;78.48;0;24;24;24;24
