"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_200_16";"verf_200_30";"verf_200_50";"verf_200_100";"verf_200_200";"verf_200_400";"verf_200_1000";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_plc_1";"verf_plc_2";"verf_plc_6";"verf_plc_16";"verf_plc_30";"verf_plc_50";"verf_plc_100";"verf_plc_200";"verf_plc_400";"verf_plc_1000";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6";"verf_wlan_1";"verf_wlan_2";"verf_wlan_6";"verf_wlan_16";"verf_wlan_30";"verf_wlan_50";"verf_wlan_100";"verf_wlan_200";"verf_wlan_400";"verf_wlan_1000";"verf_wimax_1";"verf_wimax_2";"verf_wimax_6";"verf_wimax_16";"verf_wimax_30";"verf_wimax_50";"verf_wimax_100";"verf_wimax_200";"verf_wimax_400";"verf_wimax_1000"
"09187";99.23;98.90;97.25;94.03;91.43;86.79;63.46;62.56;47.25;41.65;98.56;98.49;93.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.99;99.99;99.68;94.03;91.43;86.79;63.46;62.56;47.25;41.65;98.34;97.68;94.35;87.28;81.03;71.81;20.99;20.99;5.70;5.70;5.70;5.70;5.70;5.70;5.70;5.70;5.70;5.70;59.51;59.51;59.51;59.51;59.51;59.51;56.19;56.19;43.66;38.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;82.29;43.74;98.48;98.48;97.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09188";99.89;99.82;99.53;98.42;93.82;88.16;65.37;65.37;56.00;56.00;99.72;99.65;99.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.42;93.82;88.16;65.37;65.37;56.00;56.00;99.69;99.58;98.84;97.54;88.15;75.77;37.39;37.39;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;56.85;56.85;56.85;56.85;56.85;56.85;55.97;55.97;55.97;55.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.32;47.48;99.65;99.65;99.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09189";99.26;98.78;96.82;93.08;90.33;86.45;68.40;68.20;62.39;48.83;97.92;97.74;94.00;54.72;54.72;54.72;0.00;0.00;0.00;0.00;99.97;99.97;99.85;96.73;95.58;94.39;68.40;68.20;62.39;48.83;98.33;97.67;93.05;81.75;74.44;65.07;24.29;24.29;2.27;2.27;2.27;2.27;2.27;2.27;2.27;2.27;2.27;2.27;69.27;69.27;69.27;69.27;69.27;69.27;61.18;61.18;61.18;47.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.82;50.18;92.75;92.75;91.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;54.72;54.72;54.72;54.72;54.72;54.72;0.00;0.00;0.00;0.00
"09190";99.16;98.89;96.78;93.89;91.86;87.20;60.98;60.71;38.43;38.43;96.88;94.05;90.36;0.52;0.52;0.00;0.00;0.00;0.00;0.00;99.97;99.91;99.26;93.89;91.86;87.20;60.98;60.71;38.43;38.43;99.11;98.87;96.71;92.81;85.24;77.79;26.90;26.90;5.42;5.42;5.42;5.42;5.42;5.42;5.42;5.42;5.42;5.42;54.53;54.53;54.53;54.53;54.53;54.53;50.55;50.55;36.73;36.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.06;42.31;93.86;93.86;92.24;1.36;1.36;1.36;0.52;0.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09261";100.00;100.00;100.00;99.00;99.00;98.00;92.00;92.00;88.00;88.00;100.00;98.00;92.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;99.00;98.00;92.00;92.00;88.00;88.00;100.00;100.00;100.00;99.00;95.00;88.00;64.00;64.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.00;92.00;92.00;92.00;92.00;92.00;88.00;88.00;88.00;88.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;41.00;96.00;96.00;95.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09262";100.00;100.00;100.00;99.00;98.00;98.00;95.00;93.00;91.00;84.00;100.00;99.00;98.00;28.00;28.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;99.00;98.00;95.00;93.00;91.00;84.00;100.00;99.00;95.00;93.00;87.00;75.00;42.00;41.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;86.00;86.00;86.00;86.00;86.00;86.00;84.00;84.00;84.00;84.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;37.00;99.00;99.00;98.00;28.00;28.00;28.00;28.00;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09263";100.00;100.00;100.00;100.00;99.00;98.00;91.00;88.00;85.00;23.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;98.00;91.00;88.00;85.00;23.00;100.00;100.00;100.00;99.00;95.00;86.00;39.00;37.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;88.00;88.00;88.00;88.00;88.00;88.00;85.00;85.00;85.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09271";98.90;98.60;97.20;93.86;88.27;78.11;46.21;46.16;43.27;43.27;99.50;99.50;99.11;93.56;93.44;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.94;98.94;98.12;78.11;46.21;46.16;43.27;43.27;98.38;98.10;95.56;91.69;83.26;70.60;19.68;19.68;3.17;3.17;3.17;3.17;3.17;3.17;3.17;3.17;3.17;3.17;43.19;43.19;43.19;43.19;43.19;43.19;42.60;42.60;42.60;42.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.92;47.99;98.24;98.24;97.20;93.56;93.56;93.56;93.56;93.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09272";98.34;98.25;97.03;90.91;84.50;73.82;25.13;25.13;20.14;20.14;94.53;94.25;92.52;39.82;37.34;0.00;0.00;0.00;0.00;0.00;99.93;99.93;99.80;93.05;88.35;73.82;25.13;25.13;20.14;20.14;97.97;97.90;96.00;88.30;79.61;68.17;12.35;12.35;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;3.54;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;17.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.73;44.02;91.91;91.91;90.62;41.38;41.38;41.38;39.76;37.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09273";99.48;99.22;98.54;96.00;92.81;85.44;52.57;52.57;37.72;19.40;97.23;96.61;93.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.97;99.97;99.74;96.00;92.81;85.44;52.57;52.57;37.72;19.40;99.23;99.08;97.31;88.76;84.10;74.74;18.17;18.17;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;46.40;46.40;46.40;46.40;46.40;46.40;46.05;46.05;35.96;17.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.37;47.93;96.61;96.61;95.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.77;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09274";98.03;97.72;95.63;89.77;84.38;76.34;51.71;51.54;45.69;45.69;92.04;91.48;88.18;3.88;3.88;0.00;0.00;0.00;0.00;0.00;99.59;99.54;98.99;89.91;84.58;76.34;51.71;51.54;45.69;45.69;96.34;95.25;89.66;76.48;66.30;56.15;20.68;20.68;8.37;8.37;8.37;8.37;8.37;8.37;8.37;8.37;8.37;8.37;42.20;42.20;42.20;42.20;42.20;42.20;41.30;41.30;41.30;41.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;65.46;38.11;91.42;91.42;89.98;3.88;3.88;3.88;3.88;3.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09275";98.21;98.03;96.30;88.12;82.01;70.98;34.45;32.79;18.66;18.48;92.87;92.49;88.97;29.74;29.49;0.00;0.00;0.00;0.00;0.00;99.83;99.83;99.42;90.57;85.76;70.98;34.45;32.79;18.66;18.48;97.63;97.53;95.48;85.22;76.51;61.78;14.25;12.44;4.71;4.71;4.71;4.71;4.71;4.71;4.71;4.71;4.71;4.71;23.88;23.88;23.88;23.88;23.88;23.88;23.30;23.30;14.91;14.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;62.69;41.08;89.64;89.64;87.78;35.88;35.30;35.30;29.74;29.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09276";97.97;97.30;95.66;90.77;84.90;73.15;32.70;32.63;29.86;29.86;96.51;95.97;91.94;16.55;16.55;0.00;0.00;0.00;0.00;0.00;99.76;99.72;99.56;92.41;87.79;73.15;32.70;32.63;29.86;29.86;97.12;96.59;94.49;88.31;81.48;69.63;14.57;14.57;1.07;1.07;1.07;1.07;1.07;1.07;1.07;1.07;1.07;1.07;29.18;29.18;29.18;29.18;29.18;29.18;28.97;28.97;28.97;28.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.56;55.31;92.63;92.63;92.00;16.55;16.55;16.55;16.55;16.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09277";97.71;97.38;93.58;83.91;79.56;69.60;39.78;39.73;4.16;4.16;91.16;88.80;86.08;12.07;12.07;0.00;0.00;0.00;0.00;0.00;99.71;99.50;98.98;85.33;81.31;69.60;39.78;39.73;4.16;4.16;97.56;97.20;91.18;68.89;63.82;52.96;10.03;10.03;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;35.05;35.05;35.05;35.05;35.05;35.05;34.30;34.30;2.15;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;67.50;41.54;87.59;87.59;86.76;12.07;12.07;12.07;12.07;12.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09278";98.42;98.13;96.92;91.00;87.05;77.18;23.61;21.49;8.71;1.94;97.45;97.45;95.92;71.34;71.33;0.00;0.00;0.00;0.00;0.00;99.82;99.77;99.48;96.05;94.84;77.18;23.61;21.49;8.71;1.94;98.21;97.73;96.28;89.78;85.73;75.98;21.91;19.77;1.94;1.94;1.94;1.94;1.94;1.94;1.94;1.94;1.94;1.94;7.23;7.23;7.23;7.23;7.23;7.23;7.08;7.08;7.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;66.26;50.09;94.36;94.36;92.40;71.34;71.34;71.34;71.34;71.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09279";98.29;98.01;95.46;90.49;87.13;78.57;40.59;40.59;34.14;34.14;96.70;96.70;96.13;63.38;62.72;0.00;0.00;0.00;0.00;0.00;99.76;99.64;99.49;94.11;92.01;78.57;40.59;40.59;34.14;34.14;98.26;97.86;93.97;85.70;81.80;73.14;20.41;20.41;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;33.91;33.91;33.91;33.91;33.91;33.91;33.56;33.56;33.56;33.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.76;49.93;93.51;93.51;92.46;63.38;63.38;63.38;63.38;62.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09361";100.00;100.00;100.00;99.00;98.00;98.00;90.00;90.00;84.00;84.00;100.00;100.00;100.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;98.00;90.00;90.00;84.00;84.00;100.00;100.00;99.00;90.00;89.00;87.00;70.00;70.00;53.00;53.00;53.00;53.00;53.00;53.00;53.00;53.00;53.00;53.00;87.00;87.00;87.00;87.00;87.00;87.00;84.00;84.00;84.00;84.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;40.00;100.00;100.00;100.00;2.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09362";100.00;100.00;100.00;100.00;99.00;98.00;91.00;88.00;86.00;86.00;100.00;100.00;100.00;94.00;85.00;83.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;91.00;88.00;86.00;86.00;100.00;100.00;100.00;99.00;92.00;81.00;49.00;47.00;26.00;26.00;26.00;26.00;26.00;26.00;26.00;26.00;26.00;26.00;93.00;93.00;93.00;93.00;93.00;93.00;86.00;86.00;86.00;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;41.00;100.00;100.00;100.00;94.00;94.00;94.00;94.00;85.00;83.00;0.00;0.00;0.00;0.00;87.00;87.00;87.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09363";100.00;100.00;100.00;100.00;99.00;99.00;96.00;96.00;94.00;94.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;99.00;96.00;96.00;94.00;94.00;100.00;100.00;100.00;99.00;95.00;90.00;70.00;70.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;95.00;95.00;95.00;95.00;95.00;95.00;94.00;94.00;94.00;94.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;47.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09371";97.41;97.11;94.85;91.39;90.23;85.26;55.44;55.18;51.92;23.36;96.88;96.86;95.49;18.25;0.00;0.00;0.00;0.00;0.00;0.00;99.83;99.78;99.41;92.35;90.23;85.26;55.44;55.18;51.92;23.36;95.16;94.02;89.95;83.64;80.54;72.28;12.44;12.44;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;53.16;53.16;53.16;53.16;53.16;53.16;51.39;51.39;51.39;21.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.45;47.57;95.75;95.75;94.52;21.54;21.54;21.51;18.24;0.00;0.00;0.00;0.00;0.00;0.00;1.25;1.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09372";97.51;96.92;94.14;85.26;78.34;59.67;18.77;18.69;1.87;1.87;94.44;92.98;85.56;43.09;43.09;0.00;0.00;0.00;0.00;0.00;99.53;99.44;98.92;91.56;87.16;59.67;18.77;18.69;1.87;1.87;96.13;95.42;92.75;82.43;74.28;52.09;10.35;10.35;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;1.87;11.64;11.64;11.64;11.64;11.64;11.64;11.45;11.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.40;53.74;85.53;85.53;83.21;43.09;43.09;43.09;43.09;43.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09373";98.96;98.78;98.11;95.39;92.49;86.32;36.27;36.27;30.69;1.68;96.77;96.16;95.27;5.33;3.17;3.17;0.00;0.00;0.00;0.00;99.98;99.93;99.77;95.52;92.49;86.32;36.27;36.27;30.69;1.68;98.79;98.49;97.48;93.38;89.32;81.50;22.66;22.66;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;31.11;31.11;31.11;31.11;31.11;31.11;29.88;29.88;29.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.24;49.53;96.03;96.03;95.62;5.33;5.33;5.33;5.33;3.17;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09374";99.41;99.35;98.53;95.20;94.19;89.96;61.44;58.13;48.91;36.31;96.83;96.44;92.88;0.90;0.00;0.00;0.00;0.00;0.00;0.00;99.96;99.96;99.83;95.20;94.19;89.96;61.44;58.13;48.91;36.31;99.18;99.15;97.81;88.25;82.65;75.22;21.39;21.39;2.86;2.86;2.86;2.86;2.86;2.86;2.86;2.86;2.86;2.86;55.72;55.72;55.72;55.72;55.72;55.72;54.49;49.86;47.31;34.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.16;60.24;95.82;95.82;94.02;1.21;1.21;1.21;0.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09375";99.47;99.37;98.31;95.63;92.67;88.52;60.90;59.52;50.54;23.26;98.45;98.32;97.28;41.79;32.46;18.87;0.00;0.00;0.00;0.00;99.91;99.91;99.69;96.08;93.52;89.06;60.90;59.52;50.54;23.26;98.49;97.85;96.02;91.79;84.55;74.23;24.05;21.14;8.51;8.51;8.51;8.51;8.51;8.51;8.51;8.51;8.51;8.51;55.10;55.10;55.10;55.10;55.10;55.10;52.10;52.10;45.62;16.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.66;55.09;97.56;97.56;96.51;41.96;41.96;41.96;41.79;32.46;18.87;0.00;0.00;0.00;0.00;25.75;25.75;25.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09376";98.75;98.63;97.06;90.44;85.25;72.98;32.03;31.69;17.59;6.45;97.76;97.47;94.52;2.52;2.31;0.00;0.00;0.00;0.00;0.00;99.81;99.76;99.50;90.86;85.61;72.98;32.03;31.69;17.59;6.45;97.80;97.64;95.71;86.96;79.74;64.26;14.84;14.84;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;24.53;24.53;24.53;24.53;24.53;24.53;23.30;23.30;15.37;3.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.91;51.83;96.89;96.89;96.05;2.52;2.52;2.52;2.52;2.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09377";99.37;99.05;98.29;95.61;94.05;88.74;61.02;23.29;10.78;1.57;94.08;93.91;92.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.98;99.88;99.55;95.61;94.05;88.74;61.02;23.29;10.78;1.57;99.01;98.55;94.66;86.08;83.44;75.75;13.52;13.52;1.57;1.57;1.57;1.57;1.57;1.57;1.57;1.57;1.57;1.57;57.13;57.13;57.13;57.13;57.13;57.13;57.03;14.60;9.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.36;59.34;93.70;93.70;93.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09461";100.00;100.00;100.00;100.00;99.00;98.00;95.00;93.00;91.00;91.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;98.00;95.00;93.00;91.00;91.00;100.00;100.00;100.00;99.00;91.00;79.00;36.00;28.00;42.00;42.00;42.00;42.00;42.00;42.00;42.00;42.00;42.00;42.00;95.00;95.00;95.00;95.00;95.00;95.00;91.00;91.00;91.00;91.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;40.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09462";100.00;100.00;100.00;100.00;99.00;98.00;91.00;91.00;90.00;90.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;98.00;91.00;91.00;90.00;90.00;100.00;100.00;100.00;99.00;93.00;87.00;45.00;45.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.00;93.00;93.00;93.00;93.00;93.00;90.00;90.00;90.00;90.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09463";100.00;100.00;100.00;100.00;99.00;98.00;87.00;84.00;75.00;75.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.00;98.00;87.00;84.00;75.00;75.00;100.00;100.00;99.00;98.00;96.00;94.00;57.00;57.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;93.00;93.00;93.00;93.00;75.00;75.00;75.00;75.00;75.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09464";100.00;100.00;100.00;99.00;99.00;99.00;98.00;98.00;97.00;97.00;100.00;100.00;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;99.00;99.00;98.00;98.00;97.00;97.00;100.00;100.00;100.00;98.00;84.00;79.00;12.00;12.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;97.00;97.00;97.00;97.00;97.00;97.00;97.00;97.00;97.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;44.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09471";98.86;98.64;97.67;95.59;92.30;83.56;43.19;43.19;37.43;37.36;97.88;97.84;96.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.81;99.78;99.48;95.59;92.30;83.56;43.19;43.19;37.43;37.36;98.82;98.47;97.36;93.80;86.72;71.87;15.23;15.14;6.96;6.96;6.96;6.96;6.96;6.96;6.96;6.96;6.96;6.96;33.37;33.37;33.37;33.37;33.37;33.37;32.89;32.89;32.89;32.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.69;53.75;97.84;97.84;97.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09472";97.14;96.47;94.99;91.59;90.25;85.42;42.28;28.72;25.61;25.61;96.44;96.07;94.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.84;99.61;99.37;91.59;90.25;85.42;42.28;28.72;25.61;25.61;96.98;96.19;93.30;84.53;81.71;75.95;9.14;9.14;1.26;1.26;1.26;1.26;1.26;1.26;1.26;1.26;1.26;1.26;39.42;39.42;39.42;39.42;39.42;39.42;39.19;24.73;24.73;24.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.54;54.77;96.02;96.02;95.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09473";99.22;98.95;98.80;97.73;92.05;87.72;40.59;37.38;36.17;36.17;98.92;98.92;98.76;0.95;0.00;0.00;0.00;0.00;0.00;0.00;99.96;99.96;99.96;98.29;92.05;87.72;40.59;37.38;36.17;36.17;97.69;96.99;94.75;92.07;78.33;68.35;12.85;12.85;14.58;14.58;14.58;14.58;14.58;14.58;14.58;14.58;14.58;14.58;58.04;58.04;58.04;58.04;49.81;49.81;27.02;27.02;27.02;27.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.75;53.06;98.92;98.92;98.92;0.58;0.58;0.58;0.58;0.00;0.00;0.00;0.00;0.00;0.00;0.38;0.38;0.38;0.38;0.00;0.00;0.00;0.00;0.00;0.00
"09474";99.43;99.18;98.75;97.09;94.00;84.93;47.61;47.61;42.09;0.57;98.12;98.12;97.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.99;99.93;99.90;97.09;94.00;84.93;47.61;47.61;42.09;0.57;99.35;98.68;97.65;95.47;88.70;75.92;12.85;12.85;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;42.88;42.88;42.88;42.88;42.88;42.88;41.84;41.84;41.84;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.30;54.71;98.12;98.12;97.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
