"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"07339005",99.54,99.54,99.20,97.81,92.23,90.93,64.85,47.59,18.17,13.31,99.54,99.54,99.20,97.47,87.91,86.62,63.63,28.27,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,17.70,12.84,1.01
"05554012",99.54,98.58,98.40,97.23,96.89,93.87,79.96,64.73,42.18,7.97,97.57,97.57,96.87,94.78,94.21,91.04,76.24,54.06,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,34.21,0.00,7.97
"05158012",99.55,99.55,99.52,98.98,98.95,98.95,33.12,28.70,28.31,0.00,99.55,99.55,99.09,98.95,98.95,98.95,19.29,11.80,28.31,28.31,28.31,28.31,28.31,28.31,28.31,28.31,28.31,0.00,0.00
"14627240",99.55,99.09,79.62,62.35,62.35,60.33,8.07,0.00,0.00,0.00,90.91,81.82,62.35,62.35,62.35,60.33,8.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09476177",99.55,99.55,99.09,79.14,79.14,54.90,0.00,0.00,0.00,0.00,95.45,95.45,86.36,56.86,56.86,8.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03459022",99.55,99.01,93.08,77.45,75.57,72.60,57.86,31.02,14.32,0.00,98.93,97.20,89.39,71.99,71.93,63.54,41.07,5.50,31.02,31.02,31.02,31.02,31.02,31.02,31.02,31.02,14.32,0.00,0.00
"09775135",99.55,98.97,96.96,92.75,83.10,82.66,57.56,53.91,53.37,53.37,94.84,94.59,73.79,28.09,23.34,19.43,11.94,5.99,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,1.60
"08116020",99.55,98.50,87.76,36.82,17.75,17.47,9.46,8.63,8.63,4.27,95.73,94.91,53.80,9.79,9.79,2.77,0.83,0.00,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,0.00,4.27
"08435005",99.56,99.56,87.64,87.64,85.45,58.42,20.45,20.45,20.45,5.26,92.47,92.47,66.07,66.07,63.14,14.69,4.74,4.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,15.19,0.00,5.26
"08435052",99.56,99.56,94.53,94.53,92.76,90.99,89.38,83.19,18.53,0.88,97.11,90.15,83.02,83.02,81.25,79.25,74.67,66.65,17.65,17.65,17.65,17.65,17.65,17.65,17.65,17.65,17.65,0.00,0.88
"08127076",99.56,99.56,90.34,81.03,75.22,72.85,68.34,65.45,56.30,2.32,99.56,99.56,84.64,75.20,65.95,63.30,53.93,46.67,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06,54.06,0.00,2.32
"14524330",99.56,99.00,98.39,96.01,94.40,93.27,73.68,52.43,18.85,9.20,97.97,96.84,95.60,91.58,89.78,88.58,69.58,43.08,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,10.74,0.00,9.20
"16072018",99.56,99.56,97.70,93.97,89.02,80.60,63.12,57.60,0.00,0.00,98.17,98.17,97.01,93.60,85.62,76.83,55.32,40.58,56.74,56.74,56.74,56.74,56.74,56.74,56.74,55.27,0.00,0.00,0.00
"09187118",99.57,99.57,91.30,91.30,91.30,91.30,65.22,60.50,17.39,17.39,91.30,91.30,91.30,91.30,91.30,91.30,65.22,59.77,26.23,26.23,26.23,26.23,26.23,26.23,26.23,26.23,0.00,0.00,17.39
"16062041",99.57,99.39,99.18,92.68,79.12,77.28,63.33,55.43,12.94,0.80,99.37,99.19,96.47,79.34,79.10,77.24,59.96,51.25,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.14,0.00,0.80
"09780115",99.57,91.43,91.43,88.86,88.86,88.86,88.78,85.93,85.93,85.93,91.43,91.43,91.43,84.14,39.64,38.21,25.60,12.89,85.93,85.93,85.93,85.93,85.93,85.93,85.93,85.93,85.93,85.93,6.85
"09373167",99.57,99.43,98.86,93.43,93.43,90.57,76.15,61.87,33.70,33.70,91.43,88.57,79.01,79.01,79.01,76.15,76.15,61.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.70
"08215007",99.57,98.52,89.72,89.39,83.47,83.10,76.51,68.56,44.73,27.11,95.79,93.19,83.93,78.86,76.79,71.96,62.82,46.86,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,21.39,0.00,27.11
"01051048",99.57,99.57,77.62,71.74,71.74,65.22,0.00,0.00,0.00,0.00,91.30,91.30,71.74,71.74,71.74,65.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09174151",99.57,99.57,91.30,91.30,86.96,85.14,63.40,43.79,17.39,17.39,91.30,91.30,91.30,91.30,86.96,85.14,63.40,43.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39
"09780118",99.58,91.67,91.67,91.67,91.67,91.46,60.60,25.00,25.00,25.00,91.67,91.67,91.67,90.74,88.89,84.73,48.10,10.21,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00
"16077047",99.58,99.58,99.58,99.58,99.58,93.94,58.33,0.00,0.00,0.00,93.94,93.94,93.94,93.94,93.94,93.94,58.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16075076",99.58,90.21,89.38,89.38,89.38,86.67,0.00,0.00,0.00,0.00,91.67,87.50,70.83,70.83,70.83,70.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03360025",99.58,96.47,89.28,81.15,74.52,70.54,61.94,56.16,51.26,0.00,99.32,96.43,87.50,81.15,69.97,64.54,52.59,40.33,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26,51.26,0.00,0.00
"09771169",99.58,99.58,99.58,99.58,99.58,91.67,41.67,41.67,41.67,41.67,91.67,91.67,91.67,50.00,50.00,50.00,0.00,0.00,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,41.67,0.00
"09185140",99.58,99.58,99.58,99.58,99.58,80.12,24.23,4.86,4.86,4.86,99.58,99.58,99.58,99.58,99.58,80.12,24.23,4.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.86
"06633029",99.58,99.38,99.38,99.38,88.78,47.74,41.67,0.00,0.00,0.00,91.67,89.68,87.50,87.50,76.91,43.58,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08326012",99.59,99.59,98.98,95.26,95.12,94.37,84.47,81.65,74.67,6.22,98.89,98.89,97.04,88.43,80.39,75.04,59.83,42.71,71.43,71.43,71.43,71.43,71.43,71.43,71.43,71.43,71.43,0.00,6.22
"09187126",99.59,99.59,80.55,79.94,75.43,57.06,43.86,43.86,43.86,0.00,91.84,91.84,47.21,34.23,34.23,15.86,3.10,0.00,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,43.86,0.00,0.00
"16075073",99.60,99.60,99.60,99.60,99.30,95.69,76.64,60.95,32.80,32.80,96.00,96.00,96.00,96.00,92.09,92.09,76.64,60.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.80
"03458003",99.60,98.02,97.83,95.46,91.49,77.07,41.21,41.21,41.21,9.65,91.43,89.84,89.20,73.58,69.00,37.91,0.72,0.00,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,31.57,0.00,9.65
"03361012",99.60,99.33,97.50,95.55,93.31,67.50,62.39,62.35,61.11,19.48,98.09,93.05,81.21,63.09,58.37,58.04,49.05,40.44,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,61.11,19.48,0.00
"01053032",99.60,98.75,98.09,96.53,96.28,96.24,73.11,72.13,51.63,45.93,92.71,91.46,89.81,88.33,83.33,80.46,57.07,46.10,68.94,68.94,68.94,68.94,68.94,68.94,68.94,68.94,51.63,45.80,1.33
"13072062",99.60,99.60,95.25,93.07,61.46,61.46,33.62,6.67,0.00,0.00,99.60,99.60,95.25,93.07,61.46,61.46,33.62,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16064003",99.60,99.51,98.96,96.23,95.46,85.72,69.59,48.34,29.31,7.53,93.56,93.45,88.66,83.14,81.18,80.72,62.63,34.62,28.12,28.12,28.12,28.12,28.12,28.12,28.12,27.20,27.20,5.43,2.10
"09473120",99.60,99.60,99.60,99.60,99.60,97.68,64.32,61.89,53.51,53.51,98.48,97.41,96.17,96.17,96.17,96.17,39.68,33.20,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,50.81,2.97
"15087260",99.61,90.93,36.83,4.61,4.61,4.61,3.70,3.70,3.70,3.70,96.09,56.73,6.05,1.45,1.45,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70
"05166016",99.61,99.61,99.61,97.60,94.59,91.91,82.16,67.50,64.71,0.58,99.23,99.23,98.84,95.43,93.04,86.94,66.13,37.89,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,64.22,0.00,0.58
"05762016",99.61,99.61,99.61,91.02,34.86,34.86,32.03,30.30,28.74,0.00,92.89,92.50,92.50,33.95,33.21,33.21,25.61,17.92,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,28.74,0.00,0.00
"07232018",99.61,99.61,99.61,96.86,88.64,83.22,65.21,56.63,29.22,29.22,99.61,99.61,99.61,96.86,87.85,82.43,61.88,47.47,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,29.22,0.00
"10046111",99.62,97.82,96.93,96.93,91.00,75.07,72.41,72.41,72.41,0.00,94.97,42.99,16.17,14.48,14.48,14.48,11.13,7.69,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,72.41,0.00,0.00
"09176132",100.00,100.00,95.01,95.01,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09472119",99.62,96.18,96.18,94.18,93.70,93.70,81.13,78.49,62.22,62.22,93.64,93.64,92.37,90.36,89.88,88.86,76.68,63.45,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,49.58,20.87
"09471137",99.62,99.62,99.62,99.62,92.31,92.31,92.31,92.31,55.56,55.56,92.31,92.31,92.31,92.31,92.31,92.31,91.96,91.96,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,55.56,0.00
"09771122",99.62,99.62,99.62,97.98,97.69,70.86,15.38,15.38,15.38,15.38,95.30,93.85,93.85,73.68,62.78,57.74,3.16,0.23,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,9.62
"03352062",99.62,99.24,96.33,96.33,86.99,83.29,56.39,51.66,51.66,51.66,92.93,83.22,75.65,73.12,70.47,58.96,19.89,6.33,33.68,33.68,33.68,33.68,33.68,33.68,33.68,33.68,33.68,33.68,25.53
"09779154",99.62,99.62,90.77,75.00,75.00,75.00,38.46,38.46,25.27,25.27,93.77,93.77,73.85,39.92,39.92,39.92,38.46,38.46,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,25.27,0.00
"09671122",99.62,99.62,99.62,98.48,98.48,97.68,95.54,73.62,41.16,41.16,99.62,99.62,99.62,98.48,98.48,97.68,95.54,64.44,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82,19.82,21.66
"09476183",99.62,99.62,99.62,99.62,99.62,99.62,92.31,22.28,0.00,0.00,84.62,84.62,84.62,84.62,84.62,84.62,79.29,16.86,43.95,43.95,43.95,43.95,43.95,43.95,43.95,15.94,0.00,0.00,0.00
"03459024",99.62,99.04,97.64,83.40,78.92,68.61,38.60,26.95,4.53,2.23,96.81,96.20,92.45,78.17,75.08,66.33,34.53,18.50,8.28,8.28,8.28,8.28,8.28,8.28,8.28,8.28,2.57,0.00,2.23
"10042114",99.62,99.15,97.27,97.17,87.55,77.47,57.60,34.28,0.00,0.00,92.45,91.30,85.87,84.13,74.70,73.96,57.60,34.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08325053",99.63,98.90,98.90,98.52,98.52,98.41,86.80,58.78,47.23,0.00,99.63,98.90,98.90,98.52,98.52,98.41,84.85,38.68,47.23,47.23,47.23,47.23,47.23,47.23,47.23,47.23,47.23,0.00,0.00
"16070004",99.63,99.63,96.60,95.73,95.14,83.19,69.63,42.38,10.40,9.73,98.99,98.99,94.56,94.08,93.86,81.90,69.63,39.68,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,10.13,9.46,0.43
"07111000",99.63,99.30,88.41,68.11,62.34,59.65,50.28,42.29,27.78,16.69,99.42,99.09,71.51,64.06,61.87,59.03,48.18,37.58,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,9.41,13.26
"09575145",99.63,99.63,99.63,98.95,98.95,98.95,77.05,64.56,44.96,44.96,98.95,98.95,98.95,98.95,81.21,78.78,46.33,29.27,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,44.96,0.00
"08215009",99.63,99.63,98.24,96.23,95.00,92.54,80.45,62.77,42.43,12.60,99.45,99.45,98.07,96.23,94.90,92.42,71.56,39.98,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,30.85,0.00,12.60
"09371121",99.64,98.93,97.86,96.97,96.97,96.97,48.88,15.16,11.31,11.31,92.86,78.57,60.03,59.14,59.14,59.14,48.88,15.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31
"05754052",99.64,99.64,99.64,98.85,95.14,88.31,87.41,71.06,33.50,0.20,92.81,92.81,92.81,91.19,88.31,88.31,84.09,65.27,33.50,33.50,33.50,33.50,33.50,33.50,33.50,33.50,33.50,0.00,0.20
"01056041",99.64,99.64,99.27,98.77,98.50,94.72,75.41,67.78,6.29,0.37,99.64,99.64,94.87,89.02,88.75,84.22,68.06,48.87,51.50,51.50,51.50,51.50,51.50,51.50,51.50,51.50,5.93,0.00,0.37
"16076089",99.64,99.64,99.29,99.29,82.50,81.79,45.36,15.30,0.00,0.00,98.81,98.81,91.66,91.66,68.09,67.38,45.36,15.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"05974028",99.64,99.64,99.30,99.14,99.12,98.94,92.33,74.46,44.79,5.33,99.31,99.31,98.66,98.06,96.77,96.60,87.28,65.15,44.79,44.79,44.79,44.79,44.79,44.79,44.79,44.79,44.79,5.32,0.02
"08136060",99.64,99.64,98.21,98.21,26.79,26.79,21.43,21.43,21.43,0.00,91.07,91.07,91.07,91.07,19.64,19.64,0.00,0.00,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,0.00,0.00
"09571166",99.65,99.65,99.12,99.04,99.04,98.95,51.34,46.08,34.37,34.37,97.59,97.26,86.74,84.98,84.98,83.69,48.50,36.92,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,3.71
"14522230",99.65,99.65,96.62,87.37,81.57,80.81,62.23,24.34,0.87,0.00,94.82,94.82,91.79,83.94,81.57,80.81,62.23,24.34,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.00,0.00
"09773144",99.65,99.65,99.65,94.91,85.69,82.47,66.43,52.28,5.94,5.94,92.08,92.08,92.08,82.39,79.75,75.95,50.76,31.01,33.20,33.20,33.20,33.20,33.20,33.20,33.20,33.20,0.00,0.00,5.94
"15083565",99.65,96.00,89.99,82.73,55.78,55.78,55.29,26.61,0.00,0.00,93.78,92.93,88.72,58.14,55.78,55.78,55.29,24.71,4.56,4.56,4.56,4.56,4.56,4.56,4.56,4.56,0.00,0.00,0.00
"05562012",99.65,99.63,99.63,98.58,97.60,95.32,80.54,59.25,27.43,0.11,99.18,98.85,98.85,98.10,97.29,94.61,79.64,52.10,27.38,27.38,27.38,27.38,27.38,27.38,27.38,27.38,27.38,0.00,0.11
"09178124",99.65,99.65,99.63,99.09,95.40,94.74,89.35,74.00,70.22,70.22,99.65,99.65,99.30,88.07,87.37,87.02,81.63,59.43,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,69.52,34.25
"05774036",99.66,99.66,99.32,99.25,96.63,95.61,90.68,86.69,74.55,37.11,99.66,99.66,99.32,91.37,86.53,84.25,69.58,56.90,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,45.02,0.00,37.11
"08136082",99.66,82.84,66.33,66.33,65.74,62.06,53.14,53.14,53.14,3.60,99.66,73.58,40.12,40.12,39.14,24.58,0.00,0.00,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,52.16,0.00,3.60
"03157002",99.66,95.34,95.34,93.91,62.82,62.82,38.12,8.49,0.00,0.00,94.25,94.25,94.25,85.06,61.16,61.16,38.12,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14522320",99.67,99.67,93.34,79.26,77.98,77.98,63.33,13.25,0.00,0.00,90.00,90.00,67.03,43.84,42.56,42.56,33.31,13.25,43.33,43.33,43.33,43.33,43.33,43.33,43.33,0.00,0.00,0.00,0.00
"10045114",99.67,99.61,99.52,93.69,90.32,88.72,69.43,59.92,53.40,53.40,97.06,95.13,92.60,86.71,84.83,83.35,57.92,30.43,53.40,53.40,53.40,53.40,53.40,53.40,53.40,53.40,53.40,53.40,0.00
"15091375",99.67,99.67,98.22,94.33,86.70,82.75,68.63,52.90,50.10,11.42,98.84,98.84,97.40,87.72,79.55,73.89,55.43,22.28,50.10,50.10,50.10,50.10,50.10,50.10,50.10,50.10,50.10,11.42,0.00
"16077026",99.67,99.50,99.50,99.50,99.50,91.00,50.00,0.00,0.00,0.00,99.67,90.00,90.00,90.00,90.00,90.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08325057",99.67,99.67,98.31,96.77,94.07,92.65,71.88,63.15,63.15,0.00,98.13,98.13,96.77,96.64,92.80,83.20,53.32,6.57,63.15,63.15,63.15,63.15,63.15,63.15,63.15,63.15,63.15,0.00,0.00
"03251007",99.67,95.54,92.56,73.29,45.62,44.40,37.18,33.62,10.51,0.00,93.48,93.48,86.51,49.20,39.39,36.89,29.01,17.91,22.82,22.82,22.82,22.82,22.82,22.82,22.82,22.82,10.51,0.00,0.00
"06634007",99.79,99.79,83.23,80.45,41.49,17.68,0.00,0.00,0.00,0.00,95.83,95.83,82.12,65.45,41.49,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08127056",99.67,99.67,99.67,93.33,93.33,93.33,90.38,80.00,53.80,0.00,93.33,93.33,93.33,93.33,93.33,93.33,90.38,80.00,53.80,53.80,53.80,53.80,53.80,53.80,53.80,53.80,53.80,0.00,0.00
"09764000",99.68,99.68,99.67,99.50,96.95,94.95,88.42,73.95,62.63,62.63,99.68,99.68,99.58,99.50,96.79,93.88,81.46,58.31,58.91,58.91,58.91,58.91,58.91,58.91,58.91,58.91,58.91,58.91,9.08
"06534011",99.68,99.68,99.68,99.68,86.07,80.77,69.08,52.16,37.41,1.28,93.59,93.59,93.59,93.59,86.07,80.77,64.04,40.22,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13,36.13,0.00,1.28
"06534014",99.68,99.68,97.06,94.37,88.33,85.41,81.64,66.72,39.10,1.75,96.33,95.81,92.89,92.89,86.56,80.39,73.92,57.17,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,0.00,1.75
"16071056",99.68,99.68,99.68,95.00,92.87,86.81,66.65,0.47,0.47,0.47,93.62,93.62,93.62,88.94,86.81,86.81,66.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47
"01062001",99.68,99.68,99.68,99.68,99.68,99.68,88.44,72.95,70.63,20.30,99.28,99.28,99.28,99.28,98.94,98.25,84.71,30.85,72.25,72.25,72.25,72.25,72.25,72.25,72.25,72.25,70.22,19.89,1.27
"05974020",99.68,97.99,80.95,77.65,62.62,61.48,36.29,36.29,36.29,1.37,95.09,81.48,78.70,57.32,51.12,49.99,2.14,1.33,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,0.93,0.44
"13073088",99.68,99.65,99.65,99.37,99.35,99.24,81.39,69.84,24.35,15.35,94.67,94.56,94.48,88.40,88.28,87.25,76.68,49.70,48.41,48.41,48.41,48.41,48.41,48.41,48.41,48.41,14.30,5.30,10.05
"09477157",99.68,99.68,99.68,99.68,99.68,99.68,76.71,24.99,17.36,17.36,99.68,99.68,99.68,99.68,99.68,99.68,76.71,24.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36
"03241010",99.68,99.66,98.62,98.40,92.21,90.68,88.70,85.19,63.39,62.60,98.16,97.69,97.09,97.09,92.09,90.56,85.69,76.00,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,62.60,0.46
"07334007",99.68,95.64,87.16,76.90,69.25,60.96,44.74,35.94,23.79,2.44,94.64,93.93,81.93,75.47,67.90,56.72,34.52,17.36,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79,2.44,0.00
"13074026",99.69,99.69,79.44,53.51,53.35,50.87,46.13,33.73,33.73,0.00,99.69,99.69,76.63,35.74,35.54,33.07,26.47,10.78,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,33.73,0.00,0.00
"05570008",99.69,99.69,98.95,93.28,92.50,90.09,78.46,63.34,51.97,9.54,99.69,99.69,96.46,92.79,92.01,89.60,72.49,41.17,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,7.42,2.33
"08135032",99.69,99.69,99.69,97.60,91.35,80.76,61.74,40.29,38.55,0.00,93.75,93.75,93.75,91.67,85.42,80.14,46.58,12.08,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,0.00,0.00
"16065081",99.69,99.06,95.01,95.01,86.26,86.26,0.00,0.00,0.00,0.00,93.75,84.38,20.34,20.34,20.34,20.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076128",99.69,99.69,99.38,95.01,95.01,95.01,0.00,0.00,0.00,0.00,96.88,96.88,90.63,11.49,11.49,11.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08325012",99.69,99.69,99.69,97.65,95.61,92.69,74.78,24.03,24.03,0.00,98.78,98.78,98.78,96.73,94.69,83.00,74.78,0.91,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,24.03,0.00,0.00
"08127025",99.69,99.69,98.13,98.05,89.06,89.06,84.26,77.73,75.56,1.56,93.06,92.62,87.40,85.84,84.28,84.28,74.95,60.76,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,74.00,0.00,1.56
"16074003",99.69,99.69,99.69,99.69,99.69,99.06,38.69,18.75,12.50,0.00,98.96,98.96,98.96,98.96,98.96,98.33,38.69,18.75,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,0.00,0.00
"08426028",99.69,97.19,74.38,74.38,72.51,66.57,0.00,0.00,0.00,0.00,93.75,87.15,37.50,37.50,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"05914000",99.70,99.57,95.00,88.78,85.70,84.30,77.52,64.51,58.87,27.67,99.20,98.65,90.44,81.78,79.29,76.39,65.03,36.73,58.74,58.74,58.74,58.74,58.74,58.74,58.74,58.74,58.74,27.55,0.18
"03460005",99.70,99.70,97.47,86.12,74.61,59.46,18.64,18.64,18.64,0.76,99.56,99.56,64.93,33.08,22.61,17.01,0.76,0.76,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,18.22,0.00,0.76
"15001000",99.70,98.68,97.07,90.95,82.55,81.40,69.03,57.97,13.40,0.35,98.98,97.82,91.70,84.98,80.48,75.72,58.75,32.81,45.40,45.40,45.40,45.40,45.40,45.40,45.40,45.40,13.04,0.00,0.35
"09274126",99.70,99.64,99.64,99.64,98.12,97.39,91.31,89.44,68.05,68.05,99.70,99.43,99.43,99.43,97.92,97.19,90.22,87.45,67.68,67.68,67.68,67.68,67.68,67.68,67.68,67.68,67.68,67.68,1.53
"03460009",99.71,99.09,94.21,90.42,84.43,63.15,45.84,44.77,44.52,44.52,97.88,97.56,85.35,78.93,59.04,36.00,5.58,1.60,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,44.52,0.20
"14713000",99.71,99.52,97.66,95.29,91.93,90.82,82.87,70.38,50.00,49.39,98.28,97.93,92.61,88.71,87.80,86.42,72.04,56.30,44.30,44.30,44.30,44.30,44.30,44.30,44.30,44.30,44.30,43.69,8.70
"16067053",99.71,99.71,97.91,82.19,55.95,51.45,34.79,24.64,0.00,0.00,95.60,95.60,89.89,75.25,53.36,48.86,34.79,24.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09462000",99.71,99.20,97.09,96.96,96.89,95.75,85.51,80.07,72.38,72.38,94.52,94.52,90.68,90.25,89.60,88.53,67.02,56.91,58.23,58.23,58.23,58.23,58.23,58.23,58.23,58.23,58.23,58.23,24.39
"16066094",99.71,99.71,98.97,98.97,90.74,70.88,30.56,2.94,0.00,0.00,98.04,98.04,95.10,95.10,70.39,70.39,30.56,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08116004",99.71,98.59,97.26,97.26,91.37,91.37,80.00,55.34,22.35,0.00,97.26,97.26,97.26,97.26,91.37,91.37,80.00,55.34,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,22.35,0.00,0.00
"13076159",99.71,99.71,99.71,63.47,63.47,63.09,15.11,0.00,0.00,0.00,94.12,94.12,94.12,57.88,57.88,57.50,15.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09187117",99.71,99.71,99.71,99.45,95.93,82.46,75.11,67.36,61.97,61.97,97.27,97.27,97.27,91.57,91.04,76.99,63.80,38.88,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,56.41,8.08
