"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"09174";99.95;99.86;99.23;97.92;96.34;95.13;89.55;74.69;65.84;65.84;99.45;99.44;98.36;99.99;99.92;99.66;97.92;96.34;95.13;89.55;74.69;65.84;65.84;98.83;98.18;94.72;91.38;84.15;80.66;70.03;42.59;39.32;39.32;39.32;39.32;39.32;39.32;39.32;39.32;39.32;39.32;56.58;56.58;56.58;56.58;56.58;56.58;49.47;49.47;49.47;49.47;100.00;84.74;76.51;99.44;99.44;98.36
"09175";99.70;99.60;98.61;96.07;92.52;88.89;82.20;70.61;46.87;43.75;99.07;99.07;98.01;99.87;99.83;99.56;96.07;92.52;88.89;82.20;70.61;46.87;43.75;99.67;99.57;98.45;94.68;86.43;80.60;70.57;49.18;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.81;46.02;46.02;46.02;46.02;46.02;46.02;44.94;44.94;43.86;40.59;100.00;93.35;84.13;99.06;99.06;98.01
"09176";98.82;98.48;96.81;95.55;90.70;86.29;78.39;57.22;44.13;22.84;95.51;95.29;93.50;98.91;98.84;98.18;95.55;90.70;86.29;78.39;57.22;44.13;22.84;98.43;98.14;94.27;90.17;82.60;76.35;64.54;32.51;4.03;4.03;4.03;4.03;4.03;4.03;4.03;4.03;4.03;4.03;40.89;40.89;40.89;40.89;40.89;40.89;40.69;40.69;40.69;19.14;99.83;83.37;66.77;95.26;95.26;93.50
"09177";98.85;98.80;97.77;95.05;93.05;89.88;80.39;56.35;32.19;30.75;98.38;98.32;95.30;99.08;99.05;98.35;95.05;93.05;89.88;80.39;56.35;32.19;30.75;97.92;97.71;95.96;90.59;87.58;83.18;71.34;36.01;3.93;3.93;3.93;3.93;3.93;3.93;3.93;3.93;3.93;3.93;45.05;45.05;45.05;45.05;45.05;45.05;42.07;38.58;28.68;27.17;99.99;87.09;79.32;98.28;98.28;95.30
"09178";98.83;98.48;97.53;96.33;95.22;93.65;87.67;71.81;62.07;62.05;98.46;98.46;97.08;99.82;99.80;99.39;96.33;95.22;93.65;87.67;71.81;62.07;62.05;98.34;97.95;96.73;94.31;92.34;90.16;80.82;56.52;25.95;25.95;25.95;25.95;25.95;25.95;25.95;25.95;25.95;25.95;58.39;58.39;58.39;58.39;58.39;58.39;57.64;57.64;57.64;57.62;99.99;91.56;87.31;98.44;98.44;97.08
"09179";99.96;99.96;99.80;99.45;98.79;98.24;93.94;84.37;75.60;75.60;99.89;99.88;99.38;99.99;99.99;99.96;99.45;98.79;98.24;93.94;84.37;75.60;75.60;99.27;99.17;98.24;97.64;95.40;93.94;85.86;64.84;9.76;9.76;9.76;9.76;9.76;9.76;9.76;9.76;9.76;9.76;75.22;75.22;75.22;75.22;75.22;75.22;72.57;72.57;72.57;72.57;100.00;96.19;87.12;99.88;99.88;99.38
"09180";99.77;99.72;99.29;98.36;97.81;96.65;88.88;76.02;69.70;53.84;97.26;97.26;95.90;99.88;99.85;99.65;98.36;97.81;96.65;88.88;76.02;69.70;53.84;99.47;99.44;98.87;97.03;95.54;93.03;78.24;31.59;2.35;2.35;2.35;2.35;2.35;2.35;2.35;2.35;2.35;2.35;69.94;69.94;69.94;69.94;69.94;69.94;68.25;68.25;68.25;51.82;99.99;89.62;78.77;97.26;97.26;95.90
"09181";98.99;98.89;98.03;94.93;93.87;88.25;64.26;47.82;8.91;8.83;95.17;95.13;86.60;99.34;99.25;98.69;94.93;93.87;88.25;64.26;47.82;8.91;8.83;98.89;98.75;97.81;93.81;92.55;86.52;60.38;35.72;4.48;4.48;4.48;4.48;4.48;4.48;4.48;4.48;4.48;4.48;32.82;32.82;32.82;32.82;32.82;32.82;32.60;32.60;4.69;4.49;99.97;76.01;71.92;93.76;93.76;86.60
"09182";99.33;99.22;97.91;95.57;93.93;91.25;83.54;73.64;66.03;66.03;98.37;98.33;95.82;99.46;99.36;98.42;95.57;93.93;91.25;83.54;73.64;66.03;66.03;98.56;98.32;95.38;91.89;89.50;85.51;68.90;37.07;2.01;2.01;2.01;2.01;2.01;2.01;2.01;2.01;2.01;2.01;65.84;65.84;65.84;65.84;65.84;65.84;64.63;64.63;64.63;64.63;99.97;85.29;69.36;98.32;98.32;95.82
"09183";99.23;99.00;97.73;93.82;91.94;87.91;78.21;61.59;29.40;4.31;96.57;96.06;92.44;99.44;99.28;98.37;93.82;91.94;87.91;78.21;61.59;29.40;4.31;98.86;98.50;97.04;89.50;87.22;81.69;66.94;32.60;4.31;4.31;4.31;4.31;4.31;4.31;4.31;4.31;4.31;4.31;53.95;53.95;53.95;53.95;53.95;53.95;52.05;52.05;25.98;0.20;99.98;80.30;72.14;96.04;96.04;92.44
"09184";99.96;99.83;99.59;98.94;97.57;96.85;92.71;86.20;76.47;74.72;100.00;100.00;99.94;99.99;99.97;99.94;98.94;97.57;96.85;92.71;86.20;76.47;74.72;99.90;99.77;99.41;98.38;93.45;91.21;82.75;62.33;5.27;5.27;5.27;5.27;5.27;5.27;5.27;5.27;5.27;5.27;77.32;77.32;77.32;76.89;76.89;76.89;74.93;74.92;74.45;73.07;100.00;99.12;91.24;100.00;100.00;99.94
"09185";97.78;97.11;95.71;91.47;83.66;77.39;63.58;50.32;42.86;42.86;93.14;93.05;88.05;98.15;97.57;96.43;91.47;83.66;77.39;63.58;50.32;42.86;42.86;95.90;94.95;92.76;86.16;65.17;57.65;42.44;17.80;8.27;8.27;8.27;8.27;8.27;8.27;8.27;8.27;8.27;8.27;38.29;38.29;38.29;38.29;38.29;38.29;37.65;37.65;37.65;37.65;100.00;70.79;60.42;93.02;93.02;88.05
"09186";99.37;99.20;97.90;94.37;90.77;87.14;78.09;63.55;55.16;55.16;98.16;98.13;96.31;99.69;99.64;98.69;94.37;90.77;87.14;78.09;63.55;55.16;55.16;98.96;98.69;96.82;90.58;85.44;79.54;62.44;31.30;6.32;6.32;6.32;6.32;6.32;6.32;6.32;6.32;6.32;6.32;49.91;49.91;49.91;49.91;49.91;49.91;49.85;49.85;49.85;49.85;100.00;85.56;71.51;98.07;98.07;96.31
"09187";99.37;99.07;97.61;94.81;92.74;89.29;80.36;67.51;50.70;44.99;98.11;98.05;91.60;99.48;99.29;98.31;94.81;92.74;89.29;80.36;67.51;50.70;44.99;98.49;97.88;94.97;89.50;85.86;79.77;65.50;33.94;7.70;7.70;7.70;7.70;7.70;7.70;7.70;7.70;7.70;7.70;60.06;60.06;60.06;60.06;60.06;60.06;58.25;58.25;45.65;39.94;99.98;84.97;72.86;97.96;97.96;91.60
"09188";99.94;99.90;99.68;98.84;96.17;94.32;86.51;69.42;57.28;57.28;99.36;99.22;98.15;99.95;99.90;99.78;98.84;96.17;94.32;86.51;69.42;57.28;57.28;99.84;99.80;99.49;98.27;94.19;90.49;76.21;46.13;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;0.82;57.38;57.38;57.38;57.38;57.38;57.38;57.11;57.11;57.11;57.11;100.00;91.45;80.05;99.15;99.15;98.15
"09189";99.31;98.97;97.24;94.07;91.97;89.22;81.74;71.83;65.50;60.57;93.70;93.67;87.32;99.38;99.16;97.81;94.07;91.97;89.22;81.74;71.83;65.50;60.57;98.46;97.93;94.03;85.24;80.29;73.49;58.37;32.62;4.06;4.06;4.06;4.06;4.06;4.06;4.06;4.06;4.06;4.06;69.42;69.42;69.42;69.42;69.42;69.42;62.86;62.86;62.86;57.90;99.92;79.30;70.50;92.68;92.68;87.32
"09190";99.37;99.16;97.60;95.48;93.86;90.72;80.86;67.67;43.46;43.46;96.14;92.78;86.35;99.41;99.22;98.37;95.48;93.86;90.72;80.86;67.67;43.46;43.46;99.34;99.16;97.50;94.52;88.19;83.03;66.21;40.94;8.38;8.38;8.38;8.38;8.38;8.38;8.38;8.38;8.38;8.38;55.02;55.02;55.02;55.02;55.02;55.02;53.48;53.48;38.85;38.85;100.00;81.61;57.25;92.35;92.35;86.35
"09261";100.00;100.00;100.00;99.40;99.19;98.91;97.62;95.34;92.05;92.05;99.72;99.36;88.09;100.00;100.00;100.00;99.40;99.19;98.91;97.62;95.34;92.05;92.05;100.00;100.00;100.00;99.00;98.13;97.48;92.72;77.57;2.53;2.53;2.53;2.53;2.53;2.53;2.53;2.53;2.53;2.53;92.00;92.00;92.00;92.00;92.00;92.00;91.98;91.98;91.98;91.98;100.00;99.38;97.32;96.71;96.71;88.09
"09262";100.00;100.00;100.00;99.55;99.16;99.00;97.90;96.03;95.55;94.91;99.81;99.07;96.44;100.00;100.00;100.00;99.55;99.16;99.00;97.90;96.03;95.55;94.91;100.00;99.00;95.76;94.19;89.01;79.55;68.92;47.80;73.39;73.39;73.39;73.39;73.39;73.39;73.39;73.39;73.39;73.39;86.48;86.48;86.48;86.48;86.48;86.48;86.48;86.48;86.48;86.48;100.00;99.18;93.26;98.67;98.67;96.44
"09263";100.00;100.00;100.00;100.00;99.00;98.15;95.62;92.83;89.06;23.00;100.00;100.00;98.69;100.00;100.00;100.00;100.00;99.00;98.15;95.62;92.83;89.06;23.00;100.00;100.00;100.00;99.00;95.00;86.64;78.47;52.65;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;23.00;88.00;88.00;88.00;88.00;88.00;88.00;86.09;86.09;86.09;0.01;100.00;99.54;89.72;100.00;100.00;98.69
"09271";99.18;99.05;98.00;95.52;90.80;84.08;73.06;51.02;46.23;46.21;97.20;97.16;94.19;99.27;99.21;98.91;95.52;90.80;84.08;73.06;51.02;46.23;46.21;98.76;98.62;96.49;93.73;86.63;77.85;63.59;31.07;5.60;5.60;5.60;5.60;5.60;5.60;5.60;5.60;5.60;5.60;43.68;43.68;43.68;43.68;43.68;43.68;43.47;43.47;43.47;43.47;100.00;81.92;78.48;97.10;97.10;94.19
"09272";98.62;98.54;97.72;93.40;88.47;79.77;63.06;29.84;23.99;23.99;90.04;89.47;83.39;98.80;98.73;97.94;93.40;88.47;79.77;63.06;29.84;23.99;23.99;98.31;98.24;96.87;91.15;83.92;75.17;57.03;18.10;6.34;6.34;6.34;6.34;6.34;6.34;6.34;6.34;6.34;6.34;18.91;18.91;18.91;18.91;18.91;18.91;18.91;18.91;18.91;18.91;99.98;67.14;59.66;88.73;88.73;83.39
"09273";99.58;99.40;98.77;96.63;94.79;90.79;81.37;58.04;40.29;21.04;95.99;95.20;90.00;99.59;99.40;98.77;96.63;94.79;90.79;81.37;58.04;40.29;21.04;99.38;99.24;97.66;90.20;87.00;81.49;66.84;30.85;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;3.65;47.66;47.66;47.66;47.66;47.66;47.66;47.65;47.65;37.28;17.68;99.96;82.05;74.92;94.99;94.99;90.00
"09274";98.33;98.09;96.16;91.21;87.21;81.58;71.08;56.15;48.00;48.00;89.52;88.58;83.53;98.42;98.20;96.56;91.21;87.21;81.58;71.08;56.15;48.00;48.00;96.91;95.93;90.50;78.35;69.75;63.10;49.65;27.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;42.65;42.65;42.65;42.65;42.65;42.65;42.46;42.46;42.46;42.46;99.84;67.27;60.48;88.32;88.32;83.53
"09275";98.45;98.24;96.83;89.59;85.03;78.12;64.73;38.74;21.65;21.61;90.50;89.55;84.31;98.45;98.24;96.86;89.59;85.03;78.12;64.73;38.74;21.65;21.61;98.01;97.89;96.10;87.09;80.55;70.48;54.69;20.96;6.62;6.62;6.62;6.62;6.62;6.62;6.62;6.62;6.62;6.62;24.50;24.50;24.50;24.50;24.50;24.50;24.38;24.38;15.43;15.42;99.70;64.65;54.73;88.75;88.75;84.31
"09276";98.16;97.51;96.01;91.82;87.22;78.72;66.01;39.83;33.69;33.69;94.01;93.88;89.01;98.56;98.33;97.72;91.82;87.22;78.72;66.01;39.83;33.69;33.69;97.41;97.00;95.18;90.17;85.11;76.43;60.08;25.39;4.85;4.85;4.85;4.85;4.85;4.85;4.85;4.85;4.85;4.85;29.61;29.61;29.61;29.61;29.61;29.61;29.54;29.54;29.54;29.54;99.95;79.44;77.07;93.68;93.68;89.01
"09277";98.22;97.86;95.06;88.21;84.62;78.41;66.09;45.06;5.61;5.58;87.97;85.74;80.36;98.35;98.09;96.48;88.21;84.62;78.41;66.09;45.06;5.61;5.58;98.11;97.73;93.69;83.00;79.04;72.10;55.96;25.42;3.56;3.56;3.56;3.56;3.56;3.56;3.56;3.56;3.56;3.56;35.60;35.60;35.60;35.60;35.60;35.60;35.41;35.41;2.54;2.51;99.58;67.58;60.28;84.64;84.64;80.36
"09278";98.77;98.49;97.43;92.58;89.36;82.88;65.57;28.03;12.02;4.82;92.53;92.49;85.86;98.90;98.65;97.69;92.58;89.36;82.88;65.57;28.03;12.02;4.82;98.62;98.22;96.90;91.93;88.51;82.25;65.10;26.30;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;4.82;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;7.78;0.35;99.89;69.51;66.38;92.36;92.36;85.86
"09279";99.18;99.05;97.06;92.60;90.16;85.34;74.55;46.52;36.73;36.73;92.00;91.72;87.70;99.18;99.05;97.18;92.60;90.16;85.34;74.55;46.52;36.73;36.73;99.14;99.00;95.56;88.10;85.15;80.30;67.64;29.58;3.06;3.06;3.06;3.06;3.06;3.06;3.06;3.06;3.06;3.06;34.40;34.40;34.40;34.40;34.40;34.40;34.27;34.27;34.27;34.27;99.99;76.48;68.50;91.17;91.17;87.70
"09361";100.00;100.00;100.00;99.00;98.00;98.00;95.20;92.30;90.71;90.71;100.00;100.00;99.71;100.00;100.00;100.00;99.00;98.00;98.00;95.20;92.30;90.71;90.71;100.00;100.00;99.00;95.92;94.42;92.01;87.67;75.17;54.98;54.98;54.98;54.98;54.98;54.98;54.98;54.98;54.98;54.98;87.22;87.22;87.22;87.22;87.22;87.22;87.22;87.22;87.22;87.22;100.00;99.65;97.05;100.00;100.00;99.71
"09362";100.00;100.00;100.00;100.00;99.33;98.83;97.91;94.58;93.37;93.01;99.76;99.72;98.89;100.00;100.00;100.00;100.00;99.33;98.83;97.91;94.58;93.37;93.01;100.00;100.00;100.00;99.00;95.66;92.21;87.11;63.12;28.80;28.80;28.80;28.80;28.80;28.80;28.80;28.80;28.80;28.80;93.00;93.00;93.00;93.00;93.00;93.00;89.10;89.10;89.10;89.09;100.00;99.37;96.74;99.72;99.72;98.89
"09363";100.00;100.00;100.00;100.00;99.23;99.00;98.13;96.19;94.80;94.80;100.00;100.00;98.71;100.00;100.00;100.00;100.00;99.23;99.00;98.13;96.19;94.80;94.80;100.00;100.00;100.00;99.00;95.00;90.00;84.32;72.42;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;95.00;95.00;95.00;95.00;95.00;95.00;94.80;94.80;94.80;94.80;100.00;99.87;89.91;100.00;100.00;98.71
"09371";98.23;97.98;96.42;93.44;92.15;88.65;72.80;59.36;55.99;25.52;94.56;94.39;89.96;98.85;98.74;97.55;93.44;92.15;88.65;72.80;59.36;55.99;25.52;97.44;96.32;93.68;88.60;85.66;80.34;60.65;27.41;3.20;3.20;3.20;3.20;3.20;3.20;3.20;3.20;3.20;3.20;54.41;54.41;54.41;54.41;54.41;54.41;53.53;53.53;53.53;22.95;99.71;79.85;72.12;94.30;94.30;89.96
"09372";97.55;96.95;94.19;85.60;79.35;63.20;41.40;22.55;2.44;2.44;91.84;90.46;82.83;97.95;97.56;95.70;85.60;79.35;63.20;41.40;22.55;2.44;2.44;96.25;95.56;92.84;83.05;75.85;56.91;36.19;15.01;2.44;2.44;2.44;2.44;2.44;2.44;2.44;2.44;2.44;2.44;11.80;11.80;11.80;11.80;11.80;11.80;11.67;11.67;0.22;0.22;99.79;78.71;72.19;88.71;88.71;82.83
"09373";99.04;98.83;98.21;95.65;92.96;88.21;61.87;41.45;32.54;2.95;95.46;94.89;93.55;99.08;98.87;98.38;95.65;92.96;88.21;61.87;41.45;32.54;2.95;98.86;98.54;97.62;93.54;89.77;84.44;55.20;28.31;2.95;2.95;2.95;2.95;2.95;2.95;2.95;2.95;2.95;2.95;31.57;31.57;31.57;31.57;31.57;31.57;30.79;30.79;29.85;0.19;99.85;85.17;77.85;94.89;94.89;93.55
"09374";99.66;99.63;98.96;96.43;95.75;93.85;85.03;64.32;52.69;39.60;95.31;94.74;89.67;99.67;99.63;99.09;96.43;95.75;93.85;85.03;64.32;52.69;39.60;99.52;99.49;98.34;89.56;85.20;82.03;67.10;27.08;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;4.43;56.90;56.90;56.90;56.90;56.90;56.90;56.10;55.86;48.85;35.72;99.89;82.93;77.06;94.20;94.20;89.67
"09375";99.66;99.55;98.68;96.91;94.86;92.51;84.63;66.66;55.62;25.61;96.99;96.72;93.08;99.67;99.57;99.00;96.91;94.86;92.51;84.63;66.66;55.62;25.61;98.69;98.10;96.46;93.14;88.01;82.41;66.07;29.59;9.52;9.52;9.52;9.52;9.52;9.52;9.52;9.52;9.52;9.52;56.37;56.37;56.37;56.37;56.37;56.37;55.42;55.42;48.49;17.31;99.94;88.98;81.49;96.67;96.67;93.08
"09376";98.82;98.70;97.24;91.84;87.49;79.55;64.73;40.98;20.84;8.06;96.90;96.52;93.65;99.14;99.06;98.26;91.84;87.49;79.55;64.73;40.98;20.84;8.06;97.96;97.80;95.94;89.83;83.66;75.10;59.19;27.55;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;25.26;25.26;25.26;25.26;25.26;25.26;25.16;25.16;16.95;4.58;99.87;89.00;77.31;96.42;96.42;93.65
"09377";99.50;99.37;98.72;96.51;95.39;93.12;85.76;61.63;12.40;2.82;92.88;92.77;91.41;99.55;99.44;98.87;96.51;95.39;93.12;85.76;61.63;12.40;2.82;99.20;98.90;96.31;87.46;86.02;83.01;68.87;29.19;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;2.82;58.10;58.10;58.10;58.10;58.10;58.10;58.10;53.75;10.17;0.33;99.97;77.71;76.63;92.55;92.55;91.41
"09461";100.00;100.00;100.00;100.00;99.00;98.67;97.10;95.64;95.12;95.08;100.00;100.00;98.99;100.00;100.00;100.00;100.00;99.00;98.67;97.10;95.64;95.12;95.08;100.00;100.00;100.00;99.00;91.00;85.47;64.79;38.73;43.09;43.09;43.09;43.09;43.09;43.09;43.09;43.09;43.09;43.09;95.00;95.00;95.00;95.00;95.00;95.00;91.23;91.23;91.23;91.23;100.00;100.00;93.12;100.00;100.00;98.99
"09462";100.00;100.00;100.00;100.00;99.00;98.00;95.88;93.79;91.93;91.93;99.95;99.95;97.75;100.00;100.00;100.00;100.00;99.00;98.00;95.88;93.79;91.93;91.93;100.00;100.00;100.00;99.00;95.04;92.09;84.14;57.87;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;93.00;93.00;93.00;93.00;93.00;93.00;91.85;91.85;91.85;91.85;100.00;99.64;96.98;99.94;99.94;97.75
"09463";100.00;100.00;100.00;100.00;99.11;98.84;94.99;88.57;80.83;80.83;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.11;98.84;94.99;88.57;80.83;80.83;100.00;100.00;99.00;98.14;97.05;96.21;83.77;61.89;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;22.00;93.00;93.00;93.00;93.00;76.74;76.74;76.74;76.74;76.74;76.74;100.00;99.97;97.74;100.00;100.00;100.00
"09464";100.00;100.00;100.00;99.34;99.19;99.08;98.63;98.43;98.42;98.42;99.72;99.61;98.00;100.00;100.00;100.00;99.34;99.19;99.08;98.63;98.43;98.42;98.42;100.00;100.00;100.00;98.00;89.53;85.70;74.00;33.33;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;48.00;97.71;97.71;97.71;97.71;97.71;97.71;97.71;97.71;97.71;97.71;100.00;98.01;96.55;99.54;99.54;98.00
"09471";99.03;98.90;97.98;96.11;94.65;90.76;77.94;49.68;39.30;39.22;97.21;97.14;95.37;99.20;99.13;98.67;96.11;94.65;90.76;77.94;49.68;39.30;39.22;99.00;98.75;97.64;94.28;91.76;85.90;65.58;25.33;7.62;7.62;7.62;7.62;7.62;7.62;7.62;7.62;7.62;7.62;33.80;33.80;33.80;33.80;33.80;33.80;33.59;33.59;33.59;33.59;99.95;82.59;72.55;97.09;97.09;95.37
"09472";97.52;96.95;95.68;93.17;92.18;89.69;74.38;46.04;28.04;28.04;95.48;94.94;92.19;98.32;98.25;97.86;93.17;92.18;89.69;74.38;46.04;28.04;28.04;97.42;96.69;94.00;87.01;85.51;82.35;61.79;19.92;2.33;2.33;2.33;2.33;2.33;2.33;2.33;2.33;2.33;2.33;41.17;41.17;41.17;41.17;41.17;41.17;41.17;38.55;26.36;26.36;99.90;81.36;74.94;94.85;94.85;92.19
"09473";99.27;98.99;98.86;97.83;92.86;89.63;67.11;48.57;40.68;40.68;98.72;98.67;98.39;99.44;99.41;99.40;97.83;92.86;89.63;67.11;48.57;40.68;40.68;97.77;97.18;95.05;92.76;81.27;75.50;51.50;24.05;15.36;15.36;15.36;15.36;15.36;15.36;15.36;15.36;15.36;15.36;58.55;58.55;58.55;58.55;50.25;50.25;27.41;27.41;27.41;27.41;100.00;89.54;81.35;98.67;98.67;98.39
"09474";99.54;99.40;99.17;97.91;96.36;91.73;79.30;52.71;44.22;2.51;97.72;97.71;97.20;99.71;99.59;99.45;97.91;96.36;91.73;79.30;52.71;44.22;2.51;99.48;99.03;98.18;96.36;94.14;88.06;67.73;26.27;2.26;2.26;2.26;2.26;2.26;2.26;2.26;2.26;2.26;2.26;43.53;43.53;43.53;43.53;43.53;43.53;43.51;43.51;43.51;0.36;99.99;87.77;81.44;97.71;97.71;97.20
"09475";98.28;97.87;96.85;94.26;90.49;80.26;62.83;50.79;45.31;45.31;97.04;96.77;94.75;98.48;98.21;97.61;94.26;90.49;80.26;62.83;50.79;45.31;45.31;95.56;93.68;89.82;82.67;77.02;63.53;43.61;17.52;4.38;4.38;4.38;4.38;4.38;4.38;4.38;4.38;4.38;4.38;50.72;50.72;50.72;50.72;50.72;50.72;43.70;43.70;41.66;41.66;99.98;82.49;77.14;96.73;96.73;94.75
"09476";99.54;99.32;98.25;93.47;92.07;83.21;69.41;52.91;28.16;6.55;92.51;92.47;86.98;99.56;99.36;98.56;93.47;92.07;83.21;69.41;52.91;28.16;6.55;97.16;96.36;92.85;86.47;84.59;74.74;52.19;21.80;6.55;6.55;6.55;6.55;6.55;6.55;6.55;6.55;6.55;6.55;46.91;46.91;46.91;42.52;42.52;42.52;40.04;38.94;21.95;0.18;99.87;77.72;71.83;92.33;92.33;86.98
"09477";99.50;99.49;99.21;98.19;97.51;95.52;86.71;65.90;8.34;2.67;96.23;95.97;93.71;99.51;99.51;99.25;98.19;97.51;95.52;86.71;65.90;8.34;2.67;99.23;99.17;98.20;95.39;94.13;91.00;73.75;33.17;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;61.92;61.92;61.92;61.92;61.92;61.92;61.83;60.06;6.01;0.30;99.88;87.39;81.82;95.94;95.94;93.71
"09478";99.46;99.45;99.04;97.96;95.94;92.22;77.13;58.82;53.60;41.52;97.51;97.50;95.25;99.46;99.46;99.08;97.96;95.94;92.22;77.13;58.82;53.60;41.52;98.98;98.70;98.10;95.90;90.59;85.95;63.56;27.69;12.23;12.23;12.23;12.23;12.23;12.23;12.23;12.23;12.23;12.23;52.06;52.06;52.06;52.06;52.06;52.06;51.79;51.79;51.10;36.78;99.93;85.15;72.62;97.48;97.48;95.25
"09479";99.38;99.34;98.56;97.13;96.79;94.98;86.63;66.69;40.67;4.11;99.02;98.83;94.75;99.39;99.35;98.88;97.13;96.79;94.98;86.63;66.69;40.67;4.11;99.23;99.06;96.91;89.98;89.24;87.89;71.11;23.81;2.25;2.25;2.25;2.25;2.25;2.25;2.25;2.25;2.25;2.25;60.78;60.78;60.78;60.78;60.78;60.78;60.47;60.47;39.24;2.01;100.00;92.73;84.16;98.39;98.39;94.75
"09561";99.69;99.65;99.18;97.66;96.67;96.15;94.06;88.74;79.20;79.20;99.90;99.89;98.47;99.69;99.65;99.18;97.66;96.67;96.15;94.06;88.74;79.20;79.20;99.68;99.63;99.06;96.73;90.93;84.67;79.78;64.92;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;81.00;81.00;81.00;81.00;81.00;81.00;78.80;78.80;78.80;78.80;100.00;98.93;94.16;99.89;99.89;98.47
"09562";100.00;100.00;100.00;99.18;98.65;97.49;91.39;87.51;82.51;82.49;100.00;100.00;100.00;100.00;100.00;100.00;99.18;98.65;97.49;91.39;87.51;82.51;82.49;100.00;100.00;100.00;99.00;93.54;91.24;79.10;56.04;32.73;32.73;32.73;32.73;32.73;32.73;32.73;32.73;32.73;32.73;81.03;81.03;81.03;81.03;81.03;81.03;81.03;81.03;81.03;81.03;100.00;99.85;97.08;100.00;100.00;100.00
"09563";100.00;100.00;100.00;100.00;98.89;98.03;95.40;87.84;68.16;68.16;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.89;98.03;95.40;87.84;68.16;68.16;100.00;100.00;100.00;100.00;94.77;92.11;83.17;69.91;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;1.60;67.80;67.80;67.80;67.80;67.80;67.80;67.80;67.80;67.80;67.80;100.00;99.57;95.00;100.00;100.00;100.00
"09564";100.00;100.00;100.00;99.17;98.54;98.23;97.09;94.14;88.47;88.43;100.00;100.00;100.00;100.00;100.00;100.00;99.17;98.54;98.23;97.09;94.14;88.47;88.43;100.00;100.00;100.00;99.00;93.56;90.83;80.14;66.57;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;1.13;88.46;88.46;88.46;88.46;88.46;88.43;88.43;88.43;88.24;88.24;100.00;100.00;97.36;100.00;100.00;100.00
"09565";100.00;100.00;99.68;99.23;98.81;98.66;94.87;84.14;64.79;64.79;100.00;100.00;97.19;100.00;100.00;99.68;99.23;98.81;98.66;94.87;84.14;64.79;64.79;100.00;100.00;99.48;98.30;94.41;93.23;83.00;62.81;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;64.70;64.70;64.70;64.70;64.70;64.70;64.70;64.70;64.70;64.70;100.00;100.00;95.37;100.00;100.00;97.19
"09571";99.26;99.11;98.18;94.78;92.79;89.81;79.29;62.19;48.31;30.02;94.81;93.51;87.16;99.29;99.17;98.45;94.78;92.79;89.81;79.29;62.19;48.31;30.02;96.86;96.33;93.76;86.08;83.27;79.35;61.70;29.63;9.66;9.66;9.66;9.66;9.66;9.66;9.66;9.66;9.66;9.66;50.17;50.17;50.17;50.17;50.17;50.17;49.81;49.36;39.62;21.15;99.99;82.03;74.82;91.74;91.74;87.16
