AGS;300_1;300_2;300_6;300_16;300_30;300_50;DSL_1;DSL_2;DSL_6;DSL_16;DSL_30;DSL_50;FTTH_1;FTTH_2;FTTH_6;FTTH_16;FTTH_30;FTTH_50;CATV_1;CATV_2;CATV_6;CATV_16;CATV_30;CATV_50;PLC_1;PLC_2;PLC_6;PLC_16;PLC_30;PLC_50;UMTS_1;UMTS_2;LTE_1;LTE_2;LTE_6;WLAN_1;WLAN_2;WLAN_6;WLAN_16;WLAN_30;WLAN_50;WiMAX_1;WiMAX_2;WiMAX_6;WiMAX_16;WiMAX_30;WiMAX_50
09676116;100,00;100,00;100,00;99,00;99,00;98,00;99,00;99,00;99,00;99,00;98,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;98,00;98,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;45,00;76,00;76,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09677452;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09474124;100,00;100,00;100,00;97,00;95,00;94,00;99,00;99,00;93,00;77,00;59,00;49,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;45,00;45,00;45,00;45,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;51,00;43,00;94,00;94,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03352052;98,00;98,00;86,00;69,00;52,00;27,00;79,00;78,00;72,00;69,00;52,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;84,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07232101;100,00;100,00;100,00;90,00;90,00;90,00;99,00;99,00;96,00;90,00;90,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;79,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05958028;100,00;100,00;99,00;73,00;72,00;70,00;84,00;81,00;74,00;57,00;52,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;54,00;54,00;54,00;54,00;54,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;66,00;43,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;15,00;15,00;0,00;0,00;0,00
01058103;100,00;100,00;100,00;98,00;98,00;98,00;97,00;97,00;1,00;1,00;1,00;1,00;98,00;98,00;98,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;16,00;86,00;86,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06534019;100,00;100,00;100,00;98,00;93,00;68,00;98,00;98,00;97,00;97,00;89,00;33,00;0,00;0,00;0,00;0,00;0,00;0,00;63,00;63,00;63,00;63,00;63,00;63,00;0,00;0,00;0,00;0,00;0,00;0,00;81,00;76,00;94,00;94,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08127101;99,00;99,00;98,00;65,00;62,00;62,00;69,00;55,00;38,00;28,00;16,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;56,00;56,00;56,00;56,00;56,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;47,00;20,00;92,00;92,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13074017;97,00;96,00;93,00;84,00;80,00;78,00;83,00;81,00;81,00;80,00;80,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;89,00;54,00;92,00;92,00;88,00;62,00;62,00;62,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12073032;100,00;100,00;100,00;71,00;46,00;46,00;97,00;94,00;75,00;71,00;46,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;41,00;17,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03353038;100,00;100,00;100,00;73,00;42,00;14,00;95,00;95,00;93,00;73,00;42,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01058062;100,00;100,00;98,00;92,00;92,00;92,00;96,00;93,00;84,00;83,00;83,00;82,00;92,00;92,00;92,00;92,00;92,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;28,00;86,00;86,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07135033;100,00;100,00;100,00;94,00;94,00;85,00;99,00;96,00;94,00;94,00;94,00;85,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54,00;11,00;77,00;77,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09186122;100,00;100,00;99,00;91,00;84,00;81,00;99,00;99,00;97,00;85,00;66,00;51,00;2,00;2,00;2,00;2,00;2,00;2,00;50,00;50,00;50,00;50,00;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;79,00;63,00;99,00;99,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16071028;100,00;99,00;98,00;87,00;87,00;3,00;99,00;87,00;87,00;87,00;87,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;79,00;0,00;98,00;98,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08117019;100,00;100,00;100,00;98,00;98,00;98,00;99,00;99,00;98,00;94,00;90,00;87,00;26,00;26,00;26,00;26,00;26,00;26,00;90,00;90,00;90,00;90,00;90,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;45,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16066015;100,00;100,00;100,00;99,00;97,00;97,00;100,00;100,00;100,00;99,00;97,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;1,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16069035;100,00;100,00;100,00;2,00;2,00;2,00;97,00;97,00;79,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16074068;100,00;100,00;100,00;4,00;4,00;4,00;14,00;14,00;10,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;4,00;16,00;16,00;16,00;96,00;96,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06632009;97,00;96,00;92,00;6,00;4,00;1,00;76,00;69,00;44,00;6,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;73,00;96,00;96,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08226012;100,00;100,00;100,00;99,00;98,00;97,00;100,00;100,00;100,00;99,00;90,00;81,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;96,00;96,00;96,00;96,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;62,00;98,00;98,00;93,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06440010;100,00;100,00;100,00;97,00;93,00;92,00;99,00;99,00;98,00;95,00;92,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;43,00;43,00;43,00;43,00;43,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;70,00;100,00;100,00;100,00;40,00;40,00;40,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01054121;100,00;100,00;97,00;53,00;49,00;43,00;91,00;91,00;66,00;53,00;49,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,00;17,00;97,00;97,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03158014;100,00;100,00;100,00;96,00;84,00;84,00;98,00;97,00;96,00;96,00;84,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;83,00;25,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07336016;100,00;100,00;100,00;93,00;93,00;79,00;100,00;98,00;93,00;93,00;93,00;79,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;99,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08125096;100,00;100,00;100,00;99,00;99,00;99,00;100,00;100,00;100,00;99,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;98,00;98,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;93,00;45,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07339067;100,00;100,00;100,00;100,00;100,00;99,00;100,00;100,00;99,00;99,00;99,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;97,00;97,00;97,00;97,00;97,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;34,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03152014;100,00;100,00;99,00;37,00;37,00;34,00;99,00;99,00;60,00;37,00;37,00;34,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;28,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01053047;99,00;98,00;98,00;95,00;95,00;92,00;93,00;93,00;93,00;93,00;93,00;90,00;8,00;8,00;8,00;8,00;8,00;8,00;77,00;77,00;77,00;77,00;77,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;77,00;77,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05962044;100,00;100,00;100,00;74,00;74,00;73,00;83,00;78,00;72,00;66,00;66,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;64,00;64,00;64,00;64,00;64,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;61,00;99,00;99,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09472453;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;12,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16068062;100,00;100,00;94,00;94,00;94,00;2,00;100,00;98,00;94,00;94,00;94,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;100,00;100,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06635016;100,00;100,00;93,00;69,00;47,00;17,00;99,00;99,00;86,00;69,00;47,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;4,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;6,00;85,00;85,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12063094;98,00;98,00;98,00;29,00;1,00;1,00;69,00;68,00;42,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;64,00;96,00;96,00;96,00;28,00;28,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16075132;100,00;99,00;98,00;25,00;14,00;10,00;79,00;78,00;55,00;25,00;14,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;19,00;98,00;98,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09372171;98,00;98,00;97,00;80,00;77,00;66,00;97,00;97,00;96,00;60,00;55,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;50,00;50,00;50,00;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;79,00;73,00;21,00;21,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07232304;100,00;100,00;100,00;70,00;58,00;44,00;100,00;100,00;100,00;70,00;58,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96,00;89,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06634021;99,00;99,00;98,00;15,00;14,00;13,00;96,00;89,00;52,00;15,00;14,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;89,00;3,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14522200;100,00;100,00;100,00;62,00;61,00;59,00;99,00;99,00;97,00;61,00;58,00;50,00;43,00;43,00;43,00;43,00;43,00;43,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;81,00;0,00;86,00;86,00;62,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08317029;98,00;98,00;96,00;78,00;30,00;7,00;95,00;95,00;94,00;78,00;30,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;72,00;91,00;91,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
